ArrestID,PersonID,CaseID,ArrestDate,CustodyDays,BailGranted
2869,523441,2873,2026-04-17,20,False
2870,507331,3936,2025-01-02,36,False
2871,507331,2029,2025-03-09,38,False
2872,512610,4076,2025-03-19,56,True
2873,512610,4109,2026-03-07,63,False
2874,507656,3468,2022-08-27,9,True
2875,512383,3049,2024-11-27,32,False
2876,520309,4109,2026-03-25,18,True
2877,512155,2180,2024-01-16,3,True
2878,512155,4831,2025-08-07,65,False
2879,514817,2531,2024-11-13,74,True
2880,501225,1892,2026-06-11,44,True
2881,501225,83,2026-03-17,59,False
2882,501225,1088,2022-01-16,90,False
2883,509170,4375,2023-07-31,64,False
2884,514696,4797,2025-12-06,32,True
2885,514696,4807,2024-02-20,30,False
2886,516997,3654,2025-11-20,14,True
2887,516997,1474,2022-10-22,15,False
2888,500346,1789,2026-06-05,3,True
2889,500346,106,2023-10-25,18,True
2890,514989,2838,2023-04-05,18,False
2891,514989,1119,2026-01-11,46,False
2892,509881,3916,2025-10-07,43,True
2893,509881,559,2026-06-13,20,True
2894,506847,3168,2022-07-28,42,True
2895,506847,1627,2023-06-11,77,True
2896,519419,516,2025-01-22,46,False
2897,519640,3919,2025-03-26,89,False
2898,513737,158,2025-08-05,34,False
2899,506146,357,2025-03-13,70,True
2900,506146,714,2022-07-07,83,False
2901,505505,407,2024-06-30,46,True
2902,517776,1368,2022-09-26,32,True
2903,523419,2271,2022-01-21,89,False
2904,523419,3583,2024-06-11,22,True
2905,512185,3045,2025-02-18,43,False
2906,510944,2203,2026-01-13,43,True
2907,509682,2537,2025-04-19,36,True
2908,524071,4040,2024-12-11,78,False
2909,515256,954,2026-05-25,84,False
2910,510312,2757,2025-10-03,54,True
2911,503738,778,2026-11-21,72,True
2912,505764,1964,2025-01-06,53,False
2913,505764,2417,2023-03-27,13,True
2914,502324,3523,2026-02-27,27,False
2915,502324,3052,2024-06-27,5,True
2916,503947,1931,2023-10-23,18,False
2917,503947,3347,2022-12-25,75,True
2918,512098,3737,2022-06-09,61,False
2919,519849,2159,2026-07-25,61,False
2920,505717,1218,2023-06-03,6,True
2921,522192,4977,2024-03-04,39,False
2922,518166,670,2022-04-06,55,True
2923,501892,525,2023-04-03,90,False
2924,501892,295,2026-02-21,17,True
2925,505598,2088,2024-10-26,72,True
2926,507648,1300,2023-08-20,57,True
2927,523270,4783,2023-04-19,85,True
2928,520898,1732,2024-08-28,65,True
2929,506423,3664,2025-03-09,78,True
2930,506423,109,2024-01-22,58,True
2931,505571,534,2024-09-24,2,True
2932,509621,4569,2026-07-01,33,True
2933,523087,615,2025-12-07,10,False
2934,516319,870,2025-05-14,59,True
2935,516319,4036,2026-12-26,44,False
2936,518327,1141,2024-09-25,37,True
2937,508166,4511,2026-07-23,20,True
2938,512703,4958,2026-09-03,1,True
2939,512703,346,2026-07-24,81,True
2940,500617,4488,2024-03-02,69,True
2941,500617,4814,2025-05-13,19,False
2942,500617,2885,2022-08-25,7,False
2943,517055,4736,2022-04-21,70,False
2944,501902,4193,2026-03-19,1,False
2945,518613,3959,2026-08-31,7,True
2946,509238,272,2022-02-22,61,False
2947,507725,1148,2024-04-06,24,True
2948,520679,2581,2026-07-08,46,False
2949,520679,3171,2026-12-27,32,True
2950,520679,2496,2026-10-08,15,False
2951,501232,3338,2026-09-06,17,True
2952,501232,3832,2023-01-16,75,False
2953,501232,4902,2023-08-14,10,False
2954,501232,3547,2022-06-18,59,False
2955,502082,788,2023-04-18,16,False
2956,515068,4098,2023-12-31,12,True
2957,515401,915,2023-09-17,30,True
2958,507370,4048,2024-03-02,69,False
2959,507370,1293,2026-02-05,74,True
2960,524135,3962,2023-12-10,32,True
2961,524135,4936,2022-06-06,73,True
2962,519822,2776,2025-10-12,57,True
2963,519822,4530,2025-04-02,49,True
2964,502863,2444,2022-04-26,25,True
2965,502863,1001,2023-12-11,62,False
2966,504986,389,2024-07-01,5,False
2967,516265,1618,2024-01-31,50,False
2968,509935,942,2024-01-29,55,False
2969,521669,2933,2023-10-14,87,True
2970,521669,2380,2022-01-18,63,False
2971,506425,4585,2024-04-07,89,False
2972,501688,916,2024-01-16,41,False
2973,520388,4479,2025-01-04,22,True
2974,517649,950,2023-11-06,63,True
2975,500176,4149,2025-08-29,9,False
2976,500176,4506,2024-01-25,33,False
2977,502618,282,2023-01-03,60,True
2978,521430,1846,2025-05-24,56,False
2979,521430,3724,2026-12-15,63,True
2980,503726,2751,2022-09-07,78,True
2981,503726,2036,2023-01-25,21,False
2982,501442,2981,2024-12-18,45,False
2983,519313,384,2022-11-12,32,False
2984,519313,3680,2026-12-26,2,True
2985,520659,3834,2026-10-03,25,True
2986,512215,4767,2026-07-03,20,False
2987,502520,1133,2025-11-14,59,False
2988,505594,3362,2026-08-03,47,False
2989,514700,2490,2022-05-02,87,True
2990,506620,2778,2023-10-18,4,True
2991,506620,3751,2025-11-18,34,False
2992,512565,94,2025-07-05,5,True
2993,512565,4824,2024-06-04,73,True
2994,521736,432,2024-06-28,32,False
2995,518925,639,2024-01-18,72,True
2996,518925,4466,2025-09-24,42,False
2997,501350,2976,2026-08-12,31,False
2998,501350,2126,2024-08-28,77,True
2999,513762,1385,2023-06-01,40,False
3000,503224,3934,2025-12-26,10,True
3001,506406,901,2022-09-18,32,True
3002,506406,3985,2024-03-03,69,False
3003,500266,1410,2024-03-31,34,True
3004,500266,2431,2026-01-18,30,False
3005,500834,3004,2022-05-21,7,False
3006,500834,208,2026-04-11,46,True
3007,506688,580,2026-02-22,81,False
3008,506688,4302,2024-01-27,69,True
3009,512931,3319,2024-02-06,41,False
3010,520439,2522,2022-09-03,18,True
3011,517828,2043,2026-02-21,31,True
3012,517828,4967,2024-05-22,77,True
3013,523756,4026,2023-12-13,54,True
3014,512239,4335,2024-09-09,78,True
3015,512239,2678,2026-01-02,52,True
3016,521203,4186,2025-10-30,39,True
3017,524803,4412,2022-03-07,77,False
3018,505865,3189,2026-11-24,80,False
3019,513140,1954,2022-10-23,73,False
3020,507569,1382,2024-11-10,66,False
3021,507569,2115,2026-01-08,64,True
3022,511038,4382,2023-11-18,14,False
3023,507004,3068,2023-09-09,22,False
3024,512859,4209,2025-12-31,28,True
3025,523304,498,2022-04-17,77,False
3026,511729,1876,2024-04-27,28,True
3027,507303,4788,2022-11-24,44,True
3028,518634,3488,2022-09-26,87,False
3029,512311,2529,2026-12-09,9,False
3030,512311,272,2022-03-09,69,True
3031,512311,3590,2026-12-05,88,True
3032,516869,3639,2024-08-29,28,False
3033,503602,1974,2024-01-26,21,True
3034,513251,1725,2025-08-04,5,False
3035,513414,569,2026-08-05,86,False
3036,513477,4530,2025-04-20,90,False
3037,513477,2607,2022-12-29,25,False
3038,501262,3695,2022-03-09,63,True
3039,501262,1661,2022-03-06,69,False
3040,522793,4385,2023-04-01,12,True
3041,514150,4739,2022-05-06,81,False
3042,514774,2806,2022-03-20,78,True
3043,514774,406,2026-11-01,19,True
3044,509923,1626,2022-10-04,72,False
3045,509923,3289,2026-02-26,79,False
3046,515319,459,2024-07-30,13,False
3047,515319,772,2026-11-11,80,False
3048,522956,4596,2023-08-05,85,False
3049,522956,1511,2022-05-03,14,False
3050,522956,2700,2023-09-29,53,False
3051,522653,3271,2023-09-19,69,False
3052,522653,4377,2022-09-06,69,False
3053,511732,2511,2023-07-06,80,False
3054,511732,4333,2023-05-21,77,True
3055,513915,4281,2024-11-17,38,True
3056,513915,2806,2022-03-19,8,False
3057,503111,3789,2026-06-13,42,True
3058,503111,2094,2022-07-22,24,True
3059,524695,4955,2023-08-13,88,False
3060,524695,4924,2026-03-22,17,False
3061,520089,4203,2022-11-07,46,True
3062,500425,3502,2023-11-19,87,False
3063,500425,2270,2023-02-26,25,True
3064,514412,2881,2026-06-04,23,True
3065,514412,1062,2024-10-19,47,True
3066,514412,3525,2022-12-25,53,True
3067,518500,2774,2023-12-09,74,True
3068,518500,2256,2022-08-30,23,False
3069,518500,4120,2026-05-18,48,False
3070,524525,991,2025-10-06,79,False
3071,524525,34,2022-08-17,61,False
3072,523658,268,2025-11-01,3,False
3073,514543,4697,2022-12-29,22,True
3074,507175,3647,2025-03-20,54,True
3075,507175,2103,2025-12-25,84,True
3076,507175,1744,2023-12-28,2,True
3077,503342,4168,2024-12-03,9,False
3078,516057,2269,2026-03-25,55,False
3079,513741,4526,2024-04-23,7,False
3080,515768,1016,2025-12-07,51,True
3081,500813,399,2022-07-13,54,False
3082,517885,4417,2022-09-28,73,False
3083,514308,4608,2022-03-13,59,False
3084,506120,4046,2022-10-28,6,False
3085,506120,2270,2023-02-24,44,False
3086,510644,3324,2024-12-30,89,False
3087,510644,1802,2024-03-11,50,False
3088,511328,771,2022-07-04,69,False
3089,521083,4541,2025-07-13,28,False
3090,521083,918,2023-04-18,33,True
3091,508365,4108,2024-06-14,83,True
3092,508188,4034,2023-07-06,32,True
3093,508188,3630,2026-10-18,64,False
3094,515378,4522,2025-02-09,4,True
3095,515378,3226,2023-06-02,72,True
3096,508359,1371,2022-12-12,56,False
3097,512262,4188,2026-10-19,90,True
3098,514885,1201,2023-11-04,1,False
3099,500946,234,2023-12-23,1,True
3100,500946,4170,2022-10-26,64,False
3101,512087,3428,2024-06-24,90,True
3102,507977,748,2024-04-25,63,True
3103,507977,2937,2023-12-27,84,False
3104,519140,3557,2026-06-08,23,True
3105,517967,2687,2024-08-02,48,True
3106,504048,2964,2026-10-04,12,True
3107,520950,4185,2022-06-17,42,True
3108,513821,3510,2023-01-02,14,False
3109,513821,4560,2026-07-26,40,False
3110,507360,2590,2026-07-29,76,False
3111,507360,330,2024-07-23,7,False
3112,507360,2121,2025-07-25,78,True
3113,521456,3931,2025-09-25,64,False
3114,521456,656,2025-05-28,49,False
3115,508378,4179,2024-07-06,14,True
3116,508378,554,2026-02-04,54,False
3117,518155,1656,2025-03-17,16,True
3118,516240,4939,2025-12-16,11,False
3119,505817,2035,2022-04-12,29,True
3120,524594,3531,2023-11-27,20,True
3121,524594,2266,2025-12-28,50,True
3122,502189,3901,2024-09-27,63,False
3123,515383,2033,2022-08-30,50,False
3124,508829,4540,2024-07-15,64,False
3125,513301,583,2023-07-21,5,False
3126,502782,3103,2023-04-27,76,True
3127,509454,619,2022-12-21,6,False
3128,517396,1177,2022-07-05,10,True
3129,513078,1927,2025-05-06,5,False
3130,517012,4218,2022-06-19,45,False
3131,505175,2821,2026-09-07,30,True
3132,519307,3695,2022-03-12,4,True
3133,517657,718,2023-08-25,73,True
3134,510425,58,2022-04-12,19,True
3135,514402,60,2023-02-11,26,False
3136,519048,4386,2026-05-05,63,False
3137,512990,172,2023-10-18,89,True
3138,512990,4491,2023-06-22,48,True
3139,512990,3625,2022-03-20,73,True
3140,519894,849,2023-11-20,79,True
3141,505872,4422,2025-09-09,90,True
3142,512037,2568,2022-04-19,34,True
3143,504985,4705,2024-08-16,76,False
3144,504985,4844,2024-12-01,22,True
3145,504985,1076,2025-09-26,5,False
3146,504253,2754,2025-01-19,18,False
3147,520581,3083,2023-12-05,11,False
3148,524703,1487,2026-08-28,2,False
3149,524703,1958,2024-05-19,13,False
3150,509464,773,2024-03-16,48,True
3151,523167,3542,2026-03-04,9,True
3152,505465,2136,2023-10-18,43,True
3153,504417,4845,2024-11-24,28,True
3154,510550,1731,2025-07-02,88,False
3155,510550,4098,2023-12-17,16,False
3156,500777,989,2023-08-10,59,True
3157,521706,1275,2026-05-21,87,True
3158,514802,4769,2027-01-07,85,False
3159,513595,2016,2024-08-12,29,True
3160,503234,3049,2024-12-08,20,True
3161,516090,2948,2022-03-28,75,True
3162,521078,289,2026-07-23,73,True
3163,521078,2114,2025-10-25,11,True
3164,521078,1047,2025-01-08,55,True
3165,509705,4715,2025-12-29,65,True
3166,509705,3160,2022-09-17,9,False
3167,509705,2634,2025-03-11,71,True
3168,516106,1637,2024-11-01,27,False
3169,503534,4841,2024-11-17,41,False
3170,524370,375,2024-05-01,23,False
3171,523149,3964,2022-01-29,69,True
3172,523149,2823,2022-10-21,37,True
3173,505677,1787,2024-01-16,61,True
3174,513434,4443,2023-07-27,38,False
3175,513434,4917,2022-11-29,23,False
3176,521089,34,2022-08-30,43,False
3177,517826,2150,2022-04-09,24,False
3178,517826,3375,2025-01-10,9,True
3179,505486,17,2025-04-23,85,True
3180,505486,2211,2023-11-19,15,False
3181,523110,260,2022-11-25,80,True
3182,507787,2837,2025-12-25,39,True
3183,507787,1994,2024-04-05,4,True
3184,508673,864,2024-09-06,10,True
3185,511409,4341,2022-04-27,6,True
3186,511409,3498,2025-02-25,41,True
3187,511409,882,2023-04-08,78,True
3188,516135,2226,2027-01-14,44,False
3189,516135,2748,2022-04-10,4,False
3190,516135,4353,2022-05-02,69,True
3191,511973,3711,2026-05-20,36,True
3192,511973,3045,2025-02-05,35,False
3193,511973,755,2027-01-07,30,False
3194,513316,875,2022-01-25,71,False
3195,508952,4443,2023-07-12,12,False
3196,523011,4319,2024-01-27,49,False
3197,513805,2495,2023-09-24,68,False
3198,513805,889,2026-07-14,48,True
3199,513805,2971,2025-07-15,54,False
3200,506499,1985,2025-01-24,46,False
3201,520594,817,2022-06-07,16,True
3202,520594,1200,2026-11-15,4,False
3203,520594,4145,2023-06-09,67,True
3204,523763,1953,2025-02-16,55,True
3205,522654,3915,2022-03-22,66,False
3206,522654,49,2023-01-07,18,True
3207,523180,3813,2025-10-10,46,True
3208,520841,4963,2025-01-11,19,True
3209,512736,1641,2025-05-20,38,True
3210,512257,4718,2024-05-28,72,False
3211,521302,2603,2025-02-24,8,True
3212,501739,1337,2025-07-20,23,True
3213,501739,2469,2027-01-15,43,True
3214,501739,3406,2023-08-21,61,False
3215,506920,3423,2023-10-19,46,True
3216,509576,3166,2023-05-19,77,False
3217,507647,4630,2022-11-07,41,False
3218,507647,3732,2023-12-31,67,True
3219,502623,942,2024-01-27,86,True
3220,517630,2959,2023-04-25,64,True
3221,519483,3143,2026-06-06,69,False
3222,519483,4917,2022-11-09,34,False
3223,522938,4257,2025-03-13,79,True
3224,522938,113,2026-12-20,6,False
3225,512523,2759,2024-11-14,71,True
3226,502898,4989,2024-04-29,9,False
3227,517385,4191,2022-11-09,33,False
3228,500745,4703,2022-02-06,5,True
3229,503799,2798,2023-06-01,20,True
3230,511068,2901,2023-05-26,24,True
3231,503289,1783,2023-10-10,10,False
3232,503289,3581,2024-06-09,36,False
3233,503289,52,2026-12-12,57,False
3234,520629,4355,2023-09-15,72,True
3235,520629,3045,2025-02-16,62,True
3236,510765,3470,2026-06-02,70,True
3237,502214,268,2025-11-18,24,True
3238,521053,4594,2025-07-27,58,True
3239,506291,3215,2024-08-09,15,False
3240,504741,2868,2025-09-23,3,True
3241,514029,3969,2022-07-22,81,True
3242,502166,3212,2022-04-18,61,True
3243,502166,416,2025-05-07,73,False
3244,515120,3105,2022-02-03,16,True
3245,513838,4953,2024-04-14,46,True
3246,513838,705,2022-11-11,63,False
3247,513838,4111,2022-03-15,77,False
3248,513083,4992,2025-05-20,40,True
3249,513083,1336,2026-08-21,59,False
3250,519344,1849,2025-05-29,72,False
3251,519344,217,2022-04-10,35,False
3252,522187,4897,2022-11-27,40,False
3253,522187,1548,2022-05-12,89,True
3254,511682,2359,2026-10-14,11,False
3255,511682,2059,2022-08-24,35,True
3256,511682,604,2024-12-13,72,True
3257,522791,2255,2025-06-01,26,False
3258,522791,4158,2024-09-02,12,True
3259,522791,598,2024-02-20,38,False
3260,521965,4774,2025-08-28,4,True
3261,521965,1825,2022-12-21,75,True
3262,520488,3034,2026-08-25,26,False
3263,520488,1831,2025-06-17,81,True
3264,504635,2943,2024-02-27,51,False
3265,515787,909,2024-06-01,20,True
3266,506546,3431,2024-03-06,71,True
3267,508869,3368,2025-08-01,63,True
3268,508869,1780,2024-11-27,82,True
3269,503423,4529,2025-01-26,42,False
3270,503423,2540,2022-11-17,54,True
3271,505263,2511,2023-06-22,76,False
3272,505263,2265,2023-09-23,69,False
3273,505263,3635,2026-01-08,73,True
3274,510405,1525,2026-07-30,74,False
3275,524867,287,2025-08-26,9,True
3276,505062,2488,2023-07-19,70,True
3277,505062,1817,2025-12-31,11,True
3278,515381,281,2023-07-24,8,True
3279,508658,4771,2024-08-31,90,True
3280,508397,490,2026-11-05,18,False
3281,522792,3963,2022-05-10,16,False
3282,521015,3083,2023-11-23,68,True
3283,505996,997,2024-02-11,33,False
3284,504529,4530,2025-04-04,40,False
3285,523592,4108,2024-06-03,25,False
3286,523592,1171,2022-06-27,9,True
3287,504204,791,2024-09-19,77,False
3288,502572,168,2022-07-15,75,True
3289,501449,1561,2024-09-14,6,True
3290,501449,422,2026-02-06,2,True
3291,501449,3401,2022-05-04,86,True
3292,501449,2710,2025-04-28,41,False
3293,521867,983,2025-12-09,71,False
3294,523198,2189,2024-09-30,75,True
3295,507579,860,2022-08-26,2,False
3296,523472,1734,2024-11-08,38,False
3297,508424,1199,2025-06-14,45,False
3298,508424,4459,2024-11-02,15,True
3299,508424,4697,2023-01-02,82,True
3300,500881,3680,2026-12-23,55,False
3301,500881,2472,2025-07-30,24,False
3302,518800,1728,2025-10-20,61,True
3303,518800,3114,2026-09-11,19,True
3304,503712,2208,2022-08-14,55,True
3305,511190,1022,2023-09-25,87,False
3306,511190,3065,2022-03-17,73,False
3307,511190,3775,2025-11-13,71,False
3308,513550,4251,2023-01-01,89,True
3309,524398,2898,2024-07-07,88,True
3310,522384,4316,2022-05-16,43,False
3311,509819,2631,2026-05-26,20,True
3312,512968,3621,2027-01-12,9,False
3313,512968,2684,2024-07-27,2,True
3314,502513,2424,2026-03-21,67,False
3315,510575,1426,2024-07-05,76,True
3316,510575,3392,2024-07-12,12,True
3317,512093,138,2025-10-23,2,True
3318,512093,2718,2025-01-05,52,False
3319,512093,4912,2026-08-01,4,True
3320,515543,3101,2026-08-11,54,False
3321,522071,3849,2024-11-26,33,True
3322,521249,3969,2022-08-02,59,False
3323,518769,3434,2026-07-29,35,True
3324,517671,3480,2025-06-08,35,False
3325,521663,1824,2023-02-27,76,True
3326,504149,4624,2026-05-16,36,True
3327,504149,2334,2022-03-16,87,True
3328,504149,3151,2026-07-21,13,False
3329,513102,1342,2023-05-28,72,True
3330,518969,4857,2026-03-26,74,True
3331,514203,4855,2024-07-16,86,False
3332,500345,3710,2026-03-30,1,True
3333,500345,1701,2024-07-04,90,False
3334,519045,1801,2023-05-08,75,True
3335,504746,2402,2023-12-06,73,False
3336,503495,633,2022-11-06,81,False
3337,524535,521,2025-02-05,35,True
3338,515474,2669,2025-02-28,22,False
3339,515474,2475,2023-05-26,9,True
3340,512288,3648,2026-01-16,53,True
3341,512288,3908,2023-06-24,78,True
3342,501720,3672,2025-06-12,56,False
3343,501720,2089,2024-09-17,76,True
3344,516395,250,2023-03-15,37,False
3345,516395,2112,2022-02-10,24,False
3346,522107,905,2025-11-16,24,False
3347,507629,800,2024-09-28,62,True
3348,507629,2491,2024-03-12,5,True
3349,511130,1221,2023-09-19,11,False
3350,511130,7,2024-02-04,57,True
3351,511130,4079,2025-05-31,36,False
3352,501979,2383,2022-03-19,74,False
