RecordID,CaseID,PersonID,Role
1034,409,505508,Co-Accused
1035,410,513222,Co-Accused
1036,411,504980,Co-Accused
1037,411,518622,Main Accused
1038,411,517563,Main Accused
1039,412,517287,Main Accused
1040,412,508717,Co-Accused
1041,412,504825,Main Accused
1042,413,509177,Co-Accused
1043,413,521615,Co-Accused
1044,413,521798,Co-Accused
1045,413,511895,Main Accused
1046,414,523606,Main Accused
1047,414,502746,Co-Accused
1048,415,517469,Main Accused
1049,416,519151,Main Accused
1050,417,509649,Main Accused
1051,417,515047,Main Accused
1052,418,519110,Co-Accused
1053,419,511087,Co-Accused
1054,419,522525,Main Accused
1055,420,515680,Main Accused
1056,420,510673,Main Accused
1057,420,511488,Co-Accused
1058,420,504764,Co-Accused
1059,421,519101,Co-Accused
1060,421,509155,Co-Accused
1061,421,513392,Main Accused
1062,421,504168,Co-Accused
1063,422,517244,Main Accused
1064,423,502386,Co-Accused
1065,424,515010,Main Accused
1066,425,513094,Co-Accused
1067,425,513124,Main Accused
1068,426,508381,Main Accused
1069,426,519307,Co-Accused
1070,426,507076,Main Accused
1071,426,524360,Main Accused
1072,427,507932,Main Accused
1073,428,501683,Main Accused
1074,428,506036,Main Accused
1075,429,502878,Main Accused
1076,429,514838,Co-Accused
1077,429,521251,Co-Accused
1078,429,523671,Main Accused
1079,430,512244,Co-Accused
1080,430,523744,Co-Accused
1081,430,509207,Co-Accused
1082,431,507890,Main Accused
1083,431,501347,Main Accused
1084,431,524910,Co-Accused
1085,432,522250,Co-Accused
1086,432,510852,Co-Accused
1087,433,505355,Main Accused
1088,433,511791,Main Accused
1089,433,500005,Main Accused
1090,434,513096,Co-Accused
1091,434,522808,Co-Accused
1092,434,523196,Co-Accused
1093,434,517028,Co-Accused
1094,435,518840,Co-Accused
1095,435,501243,Main Accused
1096,435,521078,Main Accused
1097,435,521784,Main Accused
1098,436,517216,Main Accused
1099,436,517872,Main Accused
1100,437,507402,Main Accused
1101,437,505492,Co-Accused
1102,437,518118,Main Accused
1103,438,524587,Main Accused
1104,439,516938,Main Accused
1105,439,506343,Main Accused
1106,439,518834,Main Accused
1107,439,518461,Main Accused
1108,440,522961,Co-Accused
1109,440,519412,Co-Accused
1110,440,523005,Main Accused
1111,441,503445,Co-Accused
1112,441,510668,Co-Accused
1113,442,511431,Main Accused
1114,442,513087,Co-Accused
1115,443,511003,Co-Accused
1116,443,511059,Co-Accused
1117,443,519331,Main Accused
1118,443,503491,Main Accused
1119,444,511131,Main Accused
1120,444,515200,Main Accused
1121,445,505867,Co-Accused
1122,446,523138,Main Accused
1123,447,522070,Co-Accused
1124,447,501885,Main Accused
1125,447,519822,Co-Accused
1126,447,508190,Co-Accused
1127,448,515741,Main Accused
1128,449,523456,Co-Accused
1129,449,507315,Co-Accused
1130,449,501115,Main Accused
1131,450,504165,Co-Accused
1132,451,511386,Co-Accused
1133,451,501579,Main Accused
1134,451,505834,Main Accused
1135,452,510866,Main Accused
1136,453,509243,Co-Accused
1137,453,513758,Co-Accused
1138,454,503002,Main Accused
1139,454,518376,Co-Accused
1140,455,524846,Co-Accused
1141,455,503958,Main Accused
1142,455,506500,Co-Accused
1143,456,503961,Main Accused
1144,456,513221,Co-Accused
1145,456,524562,Main Accused
1146,456,510547,Co-Accused
1147,457,511560,Main Accused
1148,457,509566,Main Accused
1149,457,517787,Main Accused
1150,458,503294,Main Accused
1151,458,514635,Co-Accused
1152,458,510715,Co-Accused
1153,458,522994,Co-Accused
1154,459,522755,Main Accused
1155,460,500631,Main Accused
1156,460,501790,Co-Accused
1157,460,512188,Main Accused
1158,460,511789,Co-Accused
1159,461,520000,Main Accused
1160,461,521559,Co-Accused
1161,461,519104,Co-Accused
1162,462,521170,Co-Accused
1163,462,520353,Co-Accused
1164,462,509853,Co-Accused
1165,463,515491,Co-Accused
1166,463,509713,Main Accused
1167,464,500929,Main Accused
1168,464,514296,Main Accused
1169,464,505558,Main Accused
1170,464,522654,Co-Accused
1171,465,514228,Main Accused
1172,465,521341,Co-Accused
1173,466,515043,Co-Accused
1174,466,516636,Main Accused
1175,466,506637,Main Accused
1176,466,521724,Co-Accused
1177,467,510546,Main Accused
1178,468,521099,Co-Accused
1179,469,516247,Main Accused
1180,469,521914,Co-Accused
1181,469,522225,Main Accused
1182,469,507610,Co-Accused
1183,470,504288,Main Accused
1184,470,519508,Co-Accused
1185,471,523652,Co-Accused
1186,471,506150,Main Accused
1187,472,512521,Co-Accused
1188,472,508698,Co-Accused
1189,472,521991,Main Accused
1190,473,504922,Co-Accused
1191,474,512787,Co-Accused
1192,475,503272,Main Accused
1193,476,517597,Co-Accused
1194,476,511046,Co-Accused
1195,476,516309,Main Accused
1196,477,521770,Co-Accused
1197,477,500128,Co-Accused
1198,477,516253,Co-Accused
1199,477,518060,Co-Accused
1200,478,501309,Co-Accused
1201,478,511343,Main Accused
1202,478,508941,Main Accused
1203,478,521435,Co-Accused
1204,479,501942,Main Accused
1205,479,517189,Main Accused
1206,480,506232,Main Accused
1207,480,521501,Co-Accused
1208,480,507213,Main Accused
1209,480,515336,Co-Accused
1210,481,514055,Co-Accused
1211,482,514279,Co-Accused
1212,483,517730,Co-Accused
1213,483,515270,Main Accused
1214,484,518586,Co-Accused
1215,484,517116,Co-Accused
1216,485,503084,Co-Accused
1217,485,512192,Main Accused
1218,485,510941,Co-Accused
1219,486,517934,Main Accused
1220,486,521298,Co-Accused
1221,487,511738,Main Accused
1222,487,521615,Co-Accused
1223,488,500338,Co-Accused
1224,488,501136,Main Accused
1225,488,502216,Main Accused
1226,489,521323,Co-Accused
1227,489,520693,Main Accused
1228,489,502521,Co-Accused
1229,489,523328,Main Accused
1230,490,524768,Main Accused
1231,490,518785,Co-Accused
1232,490,508475,Co-Accused
1233,491,510632,Main Accused
1234,491,521566,Co-Accused
1235,491,500939,Main Accused
1236,492,506462,Main Accused
1237,492,513398,Co-Accused
1238,493,512179,Main Accused
1239,493,500661,Main Accused
1240,494,520683,Co-Accused
1241,494,509551,Main Accused
1242,495,510691,Co-Accused
1243,496,518175,Main Accused
1244,497,515375,Co-Accused
1245,497,516224,Co-Accused
1246,497,516407,Main Accused
1247,497,517178,Co-Accused
1248,498,519375,Co-Accused
1249,498,512992,Co-Accused
1250,498,523340,Main Accused
1251,499,510545,Main Accused
1252,499,523356,Co-Accused
1253,499,503597,Co-Accused
1254,500,502256,Main Accused
1255,500,512709,Co-Accused
1256,500,523625,Co-Accused
1257,501,507022,Co-Accused
1258,501,506382,Co-Accused
1259,502,510124,Main Accused
1260,502,519935,Main Accused
1261,503,520232,Main Accused
1262,504,502567,Co-Accused
1263,505,522128,Main Accused
1264,505,504906,Co-Accused
1265,506,511366,Main Accused
1266,506,506286,Main Accused
1267,507,515250,Co-Accused
1268,507,508046,Main Accused
1269,507,506035,Main Accused
1270,508,504285,Main Accused
1271,509,507146,Main Accused
1272,509,503260,Main Accused
1273,509,514866,Co-Accused
1274,510,502992,Main Accused
1275,511,513449,Main Accused
1276,511,514984,Main Accused
1277,511,522985,Co-Accused
1278,511,509586,Main Accused
1279,512,524434,Main Accused
1280,513,508569,Main Accused
1281,514,516560,Co-Accused
1282,514,523776,Main Accused
1283,515,500453,Co-Accused
1284,516,512871,Co-Accused
1285,517,504865,Co-Accused
1286,517,508328,Co-Accused
1287,517,517895,Co-Accused
1288,517,509727,Main Accused
1289,518,513306,Co-Accused
1290,518,513714,Co-Accused
1291,518,504932,Main Accused
1292,519,506432,Main Accused
1293,519,506579,Main Accused
1294,519,501110,Co-Accused
1295,519,511803,Co-Accused
1296,520,522512,Co-Accused
1297,520,501977,Co-Accused
1298,521,505216,Co-Accused
1299,521,501608,Co-Accused
1300,521,520701,Co-Accused
1301,522,520474,Co-Accused
1302,522,514050,Main Accused
1303,522,520162,Co-Accused
1304,523,518352,Main Accused
1305,523,513727,Main Accused
1306,523,509270,Co-Accused
1307,523,523395,Co-Accused
1308,524,508545,Co-Accused
1309,524,500269,Main Accused
1310,524,508066,Co-Accused
1311,524,518548,Main Accused
1312,525,523772,Main Accused
1313,525,509581,Main Accused
1314,525,518289,Co-Accused
1315,525,519064,Main Accused
1316,526,511617,Co-Accused
1317,527,502834,Main Accused
1318,527,520260,Main Accused
1319,528,519323,Co-Accused
1320,528,516728,Co-Accused
1321,528,521566,Co-Accused
1322,528,511396,Main Accused
1323,529,510328,Main Accused
1324,529,509179,Main Accused
1325,530,513362,Co-Accused
1326,530,512561,Co-Accused
1327,531,511414,Main Accused
1328,531,515842,Main Accused
1329,531,520272,Main Accused
1330,532,523885,Main Accused
1331,532,523732,Co-Accused
1332,533,502063,Co-Accused
1333,534,514714,Main Accused
1334,534,513834,Co-Accused
1335,534,509628,Main Accused
1336,534,504455,Co-Accused
1337,535,516484,Main Accused
1338,535,504641,Main Accused
1339,536,513905,Co-Accused
1340,536,503683,Main Accused
1341,537,503160,Main Accused
1342,537,500947,Co-Accused
1343,538,515583,Co-Accused
1344,538,510070,Main Accused
1345,539,524938,Co-Accused
1346,539,509051,Main Accused
1347,539,513613,Main Accused
1348,539,508868,Main Accused
1349,540,506524,Co-Accused
1350,541,521267,Main Accused
1351,541,516995,Co-Accused
1352,542,523171,Co-Accused
1353,542,511681,Main Accused
1354,542,513935,Co-Accused
1355,542,520721,Main Accused
1356,543,520512,Co-Accused
1357,543,511842,Main Accused
1358,543,513215,Co-Accused
1359,543,516936,Main Accused
1360,544,504637,Co-Accused
1361,544,511423,Main Accused
1362,544,511489,Main Accused
1363,544,502393,Main Accused
1364,545,512832,Main Accused
1365,545,514318,Main Accused
1366,545,506098,Co-Accused
1367,545,524021,Main Accused
1368,546,500391,Co-Accused
1369,547,501968,Main Accused
1370,547,512284,Co-Accused
1371,547,519309,Main Accused
1372,547,506439,Co-Accused
1373,548,509494,Main Accused
1374,548,509255,Co-Accused
1375,549,509845,Co-Accused
1376,550,510344,Main Accused
1377,550,518128,Main Accused
1378,551,509002,Co-Accused
1379,551,523514,Co-Accused
1380,551,511286,Co-Accused
1381,551,510759,Main Accused
1382,552,523011,Co-Accused
1383,552,500609,Main Accused
1384,553,519168,Co-Accused
1385,553,504743,Co-Accused
1386,554,514160,Main Accused
1387,554,507437,Main Accused
1388,554,511821,Co-Accused
1389,554,521739,Co-Accused
1390,555,511778,Co-Accused
1391,555,502833,Main Accused
1392,556,503764,Main Accused
1393,556,514124,Co-Accused
1394,556,500704,Co-Accused
1395,557,504667,Co-Accused
1396,558,511501,Co-Accused
1397,558,522677,Main Accused
1398,558,502075,Main Accused
1399,559,517902,Co-Accused
1400,560,502683,Main Accused
1401,560,506402,Main Accused
1402,560,504037,Main Accused
1403,560,519508,Co-Accused
1404,561,500707,Co-Accused
1405,562,508464,Co-Accused
1406,563,501578,Main Accused
1407,563,524805,Co-Accused
1408,564,508009,Co-Accused
1409,565,511218,Co-Accused
1410,565,520493,Main Accused
1411,566,514932,Main Accused
1412,566,520962,Co-Accused
1413,567,517154,Co-Accused
1414,567,519132,Co-Accused
1415,567,522531,Co-Accused
1416,567,512083,Main Accused
1417,568,518625,Main Accused
1418,568,504217,Main Accused
1419,568,523566,Co-Accused
1420,568,504104,Main Accused
1421,569,510585,Co-Accused
1422,569,506857,Co-Accused
1423,570,522603,Co-Accused
1424,570,521471,Main Accused
1425,570,513185,Co-Accused
1426,570,519144,Main Accused
1427,571,523867,Main Accused
1428,571,523111,Co-Accused
1429,571,507417,Main Accused
1430,571,511885,Main Accused
1431,572,516778,Co-Accused
1432,573,512143,Main Accused
1433,573,519615,Main Accused
1434,574,511391,Co-Accused
1435,574,503753,Co-Accused
1436,574,516843,Main Accused
1437,575,522520,Main Accused
1438,575,515549,Main Accused
1439,576,504851,Co-Accused
1440,576,521575,Co-Accused
1441,576,505011,Co-Accused
1442,576,515253,Co-Accused
1443,577,507891,Co-Accused
1444,578,514987,Co-Accused
1445,579,518902,Co-Accused
1446,579,512727,Main Accused
1447,579,503818,Main Accused
1448,579,506495,Co-Accused
1449,580,512777,Co-Accused
1450,580,517992,Co-Accused
1451,581,507024,Main Accused
1452,582,502340,Main Accused
1453,582,517126,Co-Accused
1454,583,518041,Co-Accused
1455,583,522332,Main Accused
1456,583,524494,Co-Accused
1457,583,519460,Co-Accused
1458,584,523842,Co-Accused
1459,584,503747,Main Accused
1460,585,506188,Co-Accused
1461,585,519759,Main Accused
1462,585,521531,Co-Accused
1463,585,522374,Co-Accused
1464,586,513192,Main Accused
1465,586,518979,Co-Accused
1466,586,503210,Co-Accused
1467,587,510796,Co-Accused
1468,587,509154,Main Accused
1469,587,518982,Co-Accused
1470,587,501263,Co-Accused
1471,588,506137,Co-Accused
1472,588,504612,Co-Accused
1473,588,501806,Co-Accused
1474,588,521894,Co-Accused
1475,589,523988,Main Accused
1476,589,502044,Co-Accused
1477,590,513231,Co-Accused
1478,590,508943,Main Accused
1479,591,519450,Co-Accused
1480,591,520563,Main Accused
1481,591,518600,Co-Accused
1482,591,510802,Main Accused
1483,592,523619,Co-Accused
1484,592,505722,Co-Accused
1485,593,507308,Main Accused
1486,593,504840,Main Accused
1487,593,510055,Co-Accused
1488,594,500748,Co-Accused
1489,594,506091,Main Accused
1490,595,501020,Main Accused
1491,596,524652,Co-Accused
1492,596,505364,Co-Accused
1493,596,502382,Main Accused
1494,597,504661,Co-Accused
1495,597,516476,Co-Accused
1496,597,522420,Main Accused
1497,597,520120,Main Accused
1498,598,520077,Main Accused
1499,598,505257,Co-Accused
1500,598,517325,Co-Accused
1501,599,511435,Main Accused
1502,600,524102,Co-Accused
1503,601,512611,Co-Accused
1504,602,514589,Co-Accused
1505,602,514134,Co-Accused
1506,602,513155,Co-Accused
1507,603,522930,Co-Accused
1508,603,507613,Main Accused
1509,604,514934,Co-Accused
1510,604,510743,Co-Accused
1511,605,505538,Main Accused
1512,606,508361,Main Accused
1513,607,514353,Co-Accused
1514,607,524817,Co-Accused
1515,608,517070,Co-Accused
1516,608,524772,Main Accused
1517,609,500169,Co-Accused
1518,609,515874,Main Accused
1519,609,500379,Co-Accused
1520,610,503654,Main Accused
1521,610,517697,Main Accused
1522,611,514189,Co-Accused
1523,611,505327,Main Accused
1524,611,517536,Main Accused
1525,612,509781,Main Accused
1526,612,509017,Co-Accused
1527,612,505300,Main Accused
1528,612,522236,Main Accused
1529,613,521471,Co-Accused
1530,613,516741,Main Accused
1531,614,523339,Main Accused
1532,614,521099,Main Accused
1533,614,515506,Main Accused
1534,615,522693,Co-Accused
1535,615,520237,Main Accused
1536,616,521689,Main Accused
1537,616,508053,Co-Accused
1538,616,516119,Main Accused
1539,616,521836,Co-Accused
1540,617,508977,Co-Accused
1541,618,520147,Main Accused
1542,618,500570,Co-Accused
1543,619,515080,Co-Accused
1544,619,511783,Main Accused
1545,620,517763,Co-Accused
1546,620,502958,Main Accused
1547,620,503082,Co-Accused
1548,620,506472,Co-Accused
1549,621,524586,Main Accused
1550,621,520507,Main Accused
1551,621,515745,Main Accused
1552,622,523129,Main Accused
1553,622,508354,Co-Accused
1554,622,508607,Main Accused
1555,623,506364,Co-Accused
1556,623,521698,Co-Accused
1557,623,500639,Co-Accused
1558,624,512285,Co-Accused
1559,624,520257,Co-Accused
1560,624,501647,Main Accused
1561,624,523071,Co-Accused
1562,625,524562,Co-Accused
1563,625,505775,Co-Accused
1564,625,518960,Co-Accused
1565,625,503528,Main Accused
1566,626,520442,Co-Accused
1567,626,507706,Co-Accused
1568,626,519346,Main Accused
1569,626,522500,Main Accused
1570,627,519404,Co-Accused
1571,628,520721,Co-Accused
1572,628,508319,Co-Accused
1573,629,524328,Main Accused
1574,629,509954,Co-Accused
1575,629,524266,Main Accused
1576,629,504924,Main Accused
1577,630,509348,Co-Accused
1578,630,504991,Co-Accused
1579,630,502221,Main Accused
1580,631,518571,Co-Accused
1581,632,511334,Main Accused
1582,633,506881,Main Accused
1583,633,506386,Co-Accused
1584,633,501857,Main Accused
1585,634,501830,Co-Accused
1586,634,524074,Main Accused
1587,634,508084,Main Accused
1588,635,515340,Main Accused
1589,635,507899,Main Accused
1590,636,501263,Co-Accused
1591,636,519534,Main Accused
1592,637,501433,Co-Accused
1593,638,504861,Co-Accused
1594,638,508383,Main Accused
1595,639,520311,Main Accused
1596,639,500010,Main Accused
1597,639,506560,Main Accused
1598,639,503516,Co-Accused
1599,640,511487,Co-Accused
1600,640,506786,Main Accused
1601,641,519312,Co-Accused
1602,641,509613,Main Accused
1603,641,506051,Main Accused
1604,641,508595,Main Accused
1605,642,512952,Co-Accused
1606,642,523027,Co-Accused
1607,642,510775,Co-Accused
1608,643,523629,Co-Accused
1609,643,501286,Co-Accused
1610,643,505638,Main Accused
1611,643,512843,Co-Accused
1612,644,522529,Co-Accused
1613,644,510207,Co-Accused
1614,645,504543,Co-Accused
1615,645,519969,Co-Accused
1616,645,510342,Co-Accused
1617,645,511910,Co-Accused
1618,646,515251,Co-Accused
1619,646,511950,Co-Accused
1620,646,509536,Co-Accused
1621,646,517744,Co-Accused
1622,647,514968,Co-Accused
1623,648,516277,Main Accused
1624,648,515769,Co-Accused
1625,649,516007,Co-Accused
1626,650,506416,Main Accused
1627,651,513522,Main Accused
1628,651,505677,Co-Accused
1629,651,509393,Co-Accused
1630,652,500644,Main Accused
1631,653,501617,Co-Accused
1632,653,502042,Co-Accused
1633,653,513151,Co-Accused
1634,654,520383,Co-Accused
1635,655,511102,Co-Accused
1636,655,521675,Co-Accused
1637,655,507580,Co-Accused
1638,655,501228,Co-Accused
1639,656,514867,Co-Accused
1640,656,516936,Main Accused
1641,657,509291,Co-Accused
1642,657,516919,Co-Accused
1643,658,500303,Main Accused
1644,659,514564,Main Accused
1645,659,519647,Main Accused
1646,660,500376,Co-Accused
1647,660,513867,Co-Accused
1648,660,508756,Co-Accused
1649,661,500274,Main Accused
1650,661,513812,Main Accused
1651,661,518515,Main Accused
1652,661,523414,Main Accused
1653,662,507646,Main Accused
1654,662,513871,Main Accused
1655,663,514711,Co-Accused
1656,663,505608,Co-Accused
