CaseID,FIRNumber,CrimeHeadID,CrimeSubHeadID,StationID,OfficerID,VictimID,AccusedID,Date,Weapon,Vehicle,Latitude,Longitude,Priority,ModusOperandi,Status
197,FIR/2024/000197,6,21,13,101096,521058,502360,2023-09-22,Stick,Motorcycle,12.30196,76.661826,Low,Online Scam,Under Investigation
198,FIR/2026/000198,10,32,18,101440,521714,521578,2025-12-19,Crowbar,Auto,12.942968,74.879519,Low,Online Scam,Closed
199,FIR/2026/000199,4,13,13,101101,512402,510104,2024-11-05,Crowbar,Truck,12.332263,76.663896,Low,Vehicle Lock Break,Charge Sheet Filed
200,FIR/2025/000200,4,12,19,101500,504056,516102,2023-09-30,Crowbar,Van,12.902188,74.820516,High,Social Engineering,Under Investigation
201,FIR/2022/000201,5,16,2,100150,524451,515661,2024-03-31,Knife,Motorcycle,12.944769,77.586334,Medium,Physical Assault,Pending Trial
202,FIR/2023/000202,12,40,2,100162,509951,521865,2025-01-14,Hands,Van,12.928675,77.607155,Critical,Firearm,Closed
203,FIR/2026/000203,3,9,19,101487,515490,518564,2023-03-19,Crowbar,Auto,12.910629,74.859578,Low,Fake Identity,Closed
204,FIR/2026/000204,9,29,6,100540,523190,524940,2026-11-15,Pistol,Car,12.994992,77.576234,Medium,Knife Attack,Pending Trial
205,FIR/2025/000205,1,2,10,100797,501376,508113,2025-06-27,Stick,Auto,12.946357,77.604553,Critical,ATM Skimming,Pending Trial
206,FIR/2026/000206,10,34,3,100179,508428,504074,2022-03-06,Crowbar,Scooter,12.993071,77.574396,Medium,Physical Assault,Pending Trial
207,FIR/2023/000207,9,29,7,100608,502782,504455,2022-06-16,Unknown,Truck,12.944757,77.650042,High,Firearm,Pending Trial
208,FIR/2025/000208,9,30,6,100463,514029,506742,2026-03-15,Knife,Truck,12.986323,77.618653,High,Firearm,Closed
209,FIR/2024/000209,7,25,9,100755,517987,505601,2024-08-08,Knife,Auto,12.99335,77.557314,Medium,ATM Skimming,Pending Trial
210,FIR/2025/000210,10,34,3,100248,520308,505485,2022-02-22,Pistol,None,12.946882,77.595095,Critical,ATM Skimming,Under Investigation
211,FIR/2026/000211,7,23,17,101354,502306,500214,2022-06-11,Stick,Scooter,12.907023,74.864215,Medium,Fake Identity,Charge Sheet Filed
212,FIR/2025/000212,7,25,1,100072,517823,524599,2024-08-27,Hands,Auto,12.979113,77.569888,Medium,ATM Skimming,Under Investigation
213,FIR/2024/000213,10,34,15,101182,503920,510680,2023-09-03,Pistol,Car,12.286787,76.589093,High,Knife Attack,Pending Trial
214,FIR/2022/000214,12,39,7,100585,513551,507491,2024-01-18,Stick,Scooter,12.907474,77.602476,High,Physical Assault,Closed
215,FIR/2024/000215,12,39,8,100668,522671,516235,2026-01-03,Hands,Motorcycle,13.004772,77.578827,High,Forced Entry,Closed
216,FIR/2023/000216,10,32,6,100480,503590,523025,2023-01-26,Pistol,Truck,13.010318,77.563516,Critical,Social Engineering,Charge Sheet Filed
217,FIR/2023/000217,6,21,13,101077,522658,511793,2022-03-26,Iron Rod,Auto,12.294738,76.663474,Medium,Social Engineering,Under Investigation
218,FIR/2022/000218,6,19,9,100772,506626,503707,2024-12-20,Hands,Truck,12.982386,77.589325,High,Online Scam,Pending Trial
219,FIR/2022/000219,9,30,12,101008,513502,520734,2024-10-16,Hands,Scooter,12.321676,76.687871,Critical,Poisoning,Under Investigation
220,FIR/2025/000220,1,1,20,101610,501441,519387,2024-12-15,Hands,Motorcycle,12.890408,74.877683,High,ATM Skimming,Under Investigation
221,FIR/2023/000221,4,13,13,101064,505112,524917,2025-05-18,Knife,None,12.297908,76.689909,Low,Social Engineering,Closed
222,FIR/2023/000222,6,21,2,100106,519608,505411,2026-04-16,Hands,Truck,12.982367,77.638902,Medium,Forced Entry,Under Investigation
223,FIR/2022/000223,6,22,10,100857,523366,518582,2026-04-04,Knife,Van,12.947196,77.591277,Medium,Forced Entry,Charge Sheet Filed
224,FIR/2025/000224,6,18,2,100105,522954,522950,2024-02-24,Stick,Car,12.951234,77.624049,High,Poisoning,Closed
225,FIR/2023/000225,3,8,11,100963,500280,507432,2022-02-18,Crowbar,Van,12.333744,76.589612,Low,Forced Entry,Closed
226,FIR/2026/000226,1,2,5,100371,514619,520123,2024-09-13,Crowbar,Car,12.945283,77.545271,Critical,Fake Identity,Pending Trial
227,FIR/2023/000227,1,1,2,100100,513372,511183,2025-05-13,Iron Rod,None,12.983473,77.623107,Critical,Fake Identity,Charge Sheet Filed
228,FIR/2022/000228,7,23,4,100335,519377,503275,2023-02-27,Stick,Van,13.011997,77.65399,High,Vehicle Lock Break,Pending Trial
229,FIR/2024/000229,8,27,7,100546,508969,512715,2022-03-14,Hands,None,12.946538,77.64622,Low,Online Scam,Charge Sheet Filed
230,FIR/2026/000230,5,14,16,101314,505533,509796,2025-04-29,Hands,Car,12.967215,74.89046,High,Duplicate Key,Pending Trial
231,FIR/2025/000231,1,4,4,100297,522900,500486,2025-08-28,Knife,Scooter,12.961813,77.60233,Medium,Poisoning,Charge Sheet Filed
232,FIR/2026/000232,8,27,2,100124,504701,509886,2024-02-19,Unknown,Truck,12.953976,77.602825,Medium,Duplicate Key,Under Investigation
233,FIR/2022/000233,1,3,3,100181,519713,514137,2024-11-24,Crowbar,Motorcycle,12.963575,77.600966,Critical,Firearm,Closed
234,FIR/2022/000234,8,27,14,101150,508856,522142,2023-12-02,Knife,Auto,12.265144,76.633623,Low,ATM Skimming,Charge Sheet Filed
235,FIR/2025/000235,5,16,6,100427,520847,506301,2023-05-31,Iron Rod,None,12.982799,77.582756,Low,Knife Attack,Pending Trial
236,FIR/2022/000236,10,33,5,100369,521021,503819,2022-12-23,Iron Rod,Van,12.923184,77.553977,Critical,ATM Skimming,Under Investigation
237,FIR/2022/000237,12,40,6,100469,511454,500063,2022-03-16,Hands,Van,13.019535,77.614324,High,Duplicate Key,Charge Sheet Filed
238,FIR/2025/000238,8,26,2,100153,501625,511378,2024-08-25,Stick,Motorcycle,12.950359,77.636096,Medium,Vehicle Lock Break,Pending Trial
239,FIR/2026/000239,7,24,18,101436,518331,524056,2024-02-29,Stick,Car,12.9673,74.833794,Medium,Fake Identity,Charge Sheet Filed
240,FIR/2023/000240,3,9,15,101182,516500,510577,2023-10-17,Unknown,Truck,12.276511,76.592024,High,Duplicate Key,Closed
241,FIR/2024/000241,3,8,17,101364,501700,516344,2025-06-04,Knife,Car,12.903909,74.847177,Low,Poisoning,Closed
242,FIR/2023/000242,11,37,7,100577,512492,520916,2026-02-16,Knife,Scooter,12.9206,77.632532,Low,Online Scam,Under Investigation
243,FIR/2022/000243,6,20,19,101516,521295,511397,2023-12-24,Iron Rod,Truck,12.948644,74.830621,Low,Social Engineering,Under Investigation
244,FIR/2025/000244,1,3,11,100907,507230,515728,2024-03-02,Knife,Car,12.315425,76.609495,Medium,Duplicate Key,Under Investigation
245,FIR/2022/000245,12,38,14,101158,505920,518018,2025-02-23,Iron Rod,Auto,12.257565,76.681493,Medium,Duplicate Key,Closed
246,FIR/2022/000246,12,39,10,100800,511090,522980,2025-05-07,Unknown,Car,12.925226,77.56564,High,Poisoning,Pending Trial
247,FIR/2023/000247,6,21,9,100771,508816,516304,2025-09-05,Unknown,Motorcycle,13.007432,77.556505,High,Physical Assault,Pending Trial
248,FIR/2024/000248,7,24,3,100227,503506,520965,2025-01-20,Iron Rod,Auto,12.9912,77.602419,Low,Online Scam,Charge Sheet Filed
249,FIR/2026/000249,10,33,20,101609,516599,506165,2025-06-02,Unknown,Scooter,12.922695,74.848191,High,Physical Assault,Closed
250,FIR/2022/000250,4,11,20,101596,508033,516879,2023-02-24,Crowbar,Car,12.912481,74.837622,Medium,Social Engineering,Charge Sheet Filed
251,FIR/2024/000251,3,10,11,100962,502083,510668,2022-12-09,Knife,Auto,12.357487,76.5959,Low,Social Engineering,Pending Trial
252,FIR/2024/000252,9,30,15,101195,521034,515763,2025-08-02,Crowbar,Motorcycle,12.289482,76.609327,High,Poisoning,Pending Trial
253,FIR/2026/000253,2,6,7,100575,513080,507044,2022-04-28,Crowbar,Auto,12.93951,77.611993,Low,Poisoning,Under Investigation
254,FIR/2022/000254,1,4,14,101154,511534,500385,2025-11-10,Stick,Motorcycle,12.271428,76.635972,High,Online Scam,Under Investigation
255,FIR/2026/000255,4,12,10,100847,521402,504083,2025-12-08,Hands,Auto,12.957213,77.576589,Low,ATM Skimming,Closed
256,FIR/2024/000256,9,31,6,100537,519535,512829,2024-06-26,Pistol,None,13.017991,77.614246,High,Fake Identity,Pending Trial
257,FIR/2026/000257,8,26,6,100490,520875,519564,2024-03-24,Stick,Motorcycle,12.976212,77.595896,High,Forced Entry,Closed
258,FIR/2024/000258,1,2,12,101035,513764,507382,2024-09-07,Stick,Car,12.285498,76.660347,Medium,Social Engineering,Charge Sheet Filed
259,FIR/2026/000259,8,26,19,101504,517483,513954,2025-12-19,Unknown,Scooter,12.956064,74.850233,Medium,Vehicle Lock Break,Pending Trial
260,FIR/2024/000260,3,10,9,100721,507130,500405,2022-11-02,Stick,Auto,13.017716,77.58386,Low,Physical Assault,Charge Sheet Filed
261,FIR/2023/000261,6,18,8,100626,501128,524019,2026-12-01,Stick,Van,12.993814,77.616338,Critical,Online Scam,Closed
262,FIR/2025/000262,1,1,11,100935,500175,520756,2026-06-03,Unknown,None,12.345898,76.613787,Low,Online Scam,Pending Trial
263,FIR/2026/000263,6,19,10,100831,516780,505179,2024-08-20,Hands,Car,12.941216,77.617879,High,Knife Attack,Under Investigation
264,FIR/2025/000264,3,10,8,100695,501166,524806,2024-10-26,Iron Rod,Auto,12.984521,77.589425,Low,Poisoning,Pending Trial
265,FIR/2025/000265,6,20,6,100521,503543,502420,2023-09-08,Unknown,Truck,12.965927,77.584012,High,Poisoning,Charge Sheet Filed
266,FIR/2023/000266,1,3,8,100660,500463,521822,2023-06-25,Pistol,Scooter,12.974023,77.575042,Critical,Firearm,Charge Sheet Filed
267,FIR/2026/000267,6,18,8,100703,518198,515409,2024-07-14,Pistol,Truck,12.980575,77.604403,Medium,Vehicle Lock Break,Closed
268,FIR/2023/000268,9,31,18,101414,516035,514726,2025-10-25,Pistol,Truck,12.92987,74.859794,Low,Poisoning,Closed
269,FIR/2025/000269,9,31,13,101093,521284,511659,2023-12-26,Hands,Van,12.30903,76.658364,Medium,Duplicate Key,Pending Trial
270,FIR/2024/000270,12,40,7,100602,521093,524430,2023-01-30,Unknown,Auto,12.938188,77.622371,Low,Poisoning,Closed
271,FIR/2025/000271,7,24,15,101242,523875,501105,2024-01-28,Unknown,Motorcycle,12.309088,76.605904,Critical,Social Engineering,Charge Sheet Filed
272,FIR/2023/000272,8,26,7,100600,521800,514820,2022-02-22,Hands,Motorcycle,12.958852,77.652806,Medium,Knife Attack,Pending Trial
273,FIR/2026/000273,4,13,11,100921,520582,509912,2026-08-22,Stick,Motorcycle,12.312466,76.587712,Medium,Fake Identity,Closed
274,FIR/2025/000274,9,29,10,100812,507626,524175,2026-01-27,Unknown,Auto,12.939826,77.57214,High,Vehicle Lock Break,Charge Sheet Filed
275,FIR/2025/000275,3,8,11,100928,507804,521326,2025-04-13,Hands,Car,12.354791,76.621197,Critical,Social Engineering,Under Investigation
276,FIR/2022/000276,9,31,20,101585,509376,500247,2022-08-28,Stick,Van,12.915608,74.881696,Medium,Fake Identity,Pending Trial
277,FIR/2023/000277,4,11,11,100935,519942,519911,2024-05-15,Knife,Car,12.34829,76.616167,Medium,Firearm,Closed
278,FIR/2022/000278,1,1,1,100044,522650,515956,2026-03-03,Hands,Motorcycle,13.001196,77.574177,Low,Social Engineering,Under Investigation
279,FIR/2023/000279,12,38,9,100732,520551,510106,2022-01-10,Pistol,Scooter,13.013241,77.538284,Low,Fake Identity,Under Investigation
280,FIR/2023/000280,11,37,5,100345,504847,503217,2022-04-07,Unknown,Motorcycle,12.956185,77.548727,Medium,Online Scam,Under Investigation
281,FIR/2024/000281,6,19,10,100820,514260,502816,2023-07-02,Unknown,Auto,12.928853,77.565564,Medium,ATM Skimming,Charge Sheet Filed
282,FIR/2025/000282,12,40,14,101154,515975,521775,2022-12-17,Stick,Van,12.265006,76.679019,High,Firearm,Pending Trial
283,FIR/2023/000283,12,39,15,101223,503535,515561,2024-02-15,Iron Rod,Car,12.262586,76.584619,Critical,Online Scam,Closed
284,FIR/2025/000284,8,26,20,101613,523236,502412,2023-02-01,Stick,Car,12.929231,74.865265,High,Fake Identity,Closed
285,FIR/2026/000285,5,16,6,100515,513499,518701,2023-01-23,Iron Rod,Car,13.001765,77.592921,Critical,Knife Attack,Charge Sheet Filed
286,FIR/2026/000286,4,11,19,101529,511895,512080,2025-05-22,Crowbar,Motorcycle,12.922724,74.864248,Medium,Online Scam,Under Investigation
287,FIR/2023/000287,4,13,19,101516,507533,508338,2025-08-21,Knife,Auto,12.932618,74.858013,High,Forced Entry,Under Investigation
288,FIR/2022/000288,11,36,14,101148,523749,508430,2022-02-16,Pistol,Truck,12.30189,76.658572,Medium,Firearm,Pending Trial
289,FIR/2026/000289,9,31,3,100202,502613,503320,2026-07-09,Stick,Truck,12.971872,77.586965,Medium,Vehicle Lock Break,Closed
290,FIR/2024/000290,1,3,5,100391,502268,504726,2023-04-08,Stick,Scooter,12.96036,77.560219,High,Forced Entry,Closed
291,FIR/2023/000291,5,17,17,101355,506208,519184,2026-07-29,Stick,Car,12.909359,74.825607,Medium,ATM Skimming,Charge Sheet Filed
292,FIR/2024/000292,9,29,13,101099,505538,518852,2023-02-22,Iron Rod,Auto,12.33504,76.70542,Critical,Duplicate Key,Closed
293,FIR/2024/000293,4,12,7,100554,507783,508486,2023-04-23,Stick,Van,12.925493,77.628147,High,Social Engineering,Under Investigation
294,FIR/2025/000294,5,17,19,101491,509516,524044,2023-11-28,Stick,Truck,12.917522,74.844389,Low,Knife Attack,Charge Sheet Filed
295,FIR/2022/000295,8,27,5,100358,503655,509489,2026-01-29,Pistol,None,12.910432,77.585979,Low,Poisoning,Under Investigation
296,FIR/2024/000296,4,13,14,101136,510820,502028,2025-08-01,Knife,None,12.256931,76.646013,High,Knife Attack,Pending Trial
297,FIR/2025/000297,6,18,8,100668,507071,503744,2026-02-23,Unknown,Auto,12.995575,77.601977,Medium,Physical Assault,Charge Sheet Filed
298,FIR/2023/000298,3,8,2,100128,515892,518715,2022-01-24,Unknown,Auto,12.929711,77.595868,Medium,Fake Identity,Charge Sheet Filed
299,FIR/2026/000299,11,37,15,101180,500040,516254,2022-08-13,Pistol,Truck,12.313002,76.594894,Critical,Firearm,Pending Trial
300,FIR/2026/000300,5,16,14,101132,516255,513071,2026-08-18,Crowbar,Scooter,12.287999,76.690471,High,Knife Attack,Pending Trial
301,FIR/2026/000301,6,20,19,101470,511759,518816,2023-12-16,Crowbar,Car,12.915322,74.810071,Low,Knife Attack,Charge Sheet Filed
302,FIR/2024/000302,8,27,19,101509,505518,514740,2026-05-10,Unknown,Motorcycle,12.906532,74.862819,Critical,Vehicle Lock Break,Under Investigation
303,FIR/2023/000303,5,14,17,101367,522314,501721,2025-06-14,Knife,Auto,12.907426,74.848089,Critical,Knife Attack,Pending Trial
304,FIR/2025/000304,7,25,13,101094,512789,514922,2025-08-29,Crowbar,Scooter,12.291574,76.702416,Critical,Vehicle Lock Break,Pending Trial
305,FIR/2025/000305,4,12,16,101279,523285,504861,2025-03-15,Stick,Motorcycle,12.92618,74.855185,Medium,Forced Entry,Under Investigation
306,FIR/2025/000306,11,36,6,100537,517556,521492,2025-07-05,Crowbar,Car,12.985512,77.584515,Critical,Firearm,Closed
307,FIR/2026/000307,2,7,19,101519,506297,501220,2024-01-17,Crowbar,Auto,12.902919,74.810284,Medium,Physical Assault,Under Investigation
308,FIR/2024/000308,1,3,15,101241,521284,523396,2025-05-18,Knife,None,12.307195,76.63152,High,Fake Identity,Pending Trial
309,FIR/2022/000309,1,2,4,100275,524076,508111,2022-01-01,Stick,Scooter,12.994534,77.604605,Critical,Vehicle Lock Break,Closed
310,FIR/2025/000310,7,25,5,100372,516468,521947,2023-11-15,Crowbar,Truck,12.96043,77.597062,Low,ATM Skimming,Under Investigation
311,FIR/2022/000311,12,40,9,100731,517141,501889,2026-04-04,Stick,Truck,12.989961,77.553101,High,Duplicate Key,Closed
312,FIR/2026/000312,12,40,4,100302,506117,524697,2024-08-19,Crowbar,Motorcycle,12.983212,77.632248,Low,Duplicate Key,Pending Trial
313,FIR/2024/000313,5,16,1,100025,513917,507414,2022-02-07,Pistol,Auto,12.956876,77.573227,Low,Duplicate Key,Pending Trial
314,FIR/2026/000314,2,7,12,101005,518798,500880,2023-01-21,Unknown,Auto,12.283685,76.676957,Medium,ATM Skimming,Closed
315,FIR/2026/000315,12,39,20,101571,500428,500821,2022-02-22,Unknown,Car,12.916719,74.886438,Critical,Vehicle Lock Break,Pending Trial
316,FIR/2022/000316,8,28,11,100933,512470,523546,2025-05-15,Knife,Van,12.331268,76.600602,Medium,Forced Entry,Pending Trial
317,FIR/2023/000317,7,25,13,101077,521541,519037,2026-05-20,Unknown,Scooter,12.286108,76.658753,High,Firearm,Pending Trial
318,FIR/2024/000318,3,8,8,100677,507244,518490,2023-01-03,Stick,Scooter,12.997709,77.590024,Medium,ATM Skimming,Closed
319,FIR/2022/000319,5,14,10,100796,501033,502098,2025-05-10,Stick,Van,12.926839,77.586705,Medium,Firearm,Under Investigation
320,FIR/2025/000320,7,25,1,100024,509182,512682,2023-05-04,Crowbar,Motorcycle,12.985424,77.57583,Low,Vehicle Lock Break,Closed
321,FIR/2024/000321,12,39,11,100892,522063,522505,2024-12-01,Pistol,Truck,12.354113,76.624688,Low,Physical Assault,Charge Sheet Filed
322,FIR/2024/000322,7,24,2,100158,504953,505292,2023-05-16,Crowbar,Truck,12.981891,77.608973,Critical,Online Scam,Under Investigation
323,FIR/2026/000323,12,39,4,100305,521624,511635,2026-04-01,Crowbar,Auto,12.988704,77.642848,Critical,Duplicate Key,Closed
324,FIR/2022/000324,10,34,13,101110,504926,514212,2024-06-04,Hands,Auto,12.289515,76.663226,Critical,ATM Skimming,Closed
325,FIR/2025/000325,1,2,3,100209,502446,508291,2026-07-11,Hands,Auto,12.963592,77.588993,Critical,Poisoning,Charge Sheet Filed
326,FIR/2022/000326,6,19,18,101448,509422,514005,2025-10-31,Stick,None,12.946455,74.881397,Low,Duplicate Key,Pending Trial
327,FIR/2025/000327,3,10,3,100186,520813,508492,2023-10-23,Pistol,Motorcycle,12.991957,77.614904,High,Social Engineering,Charge Sheet Filed
328,FIR/2025/000328,7,24,4,100307,515601,522787,2023-12-07,Pistol,Auto,12.995099,77.633339,Low,Vehicle Lock Break,Pending Trial
329,FIR/2024/000329,2,6,20,101602,502625,513476,2024-07-24,Unknown,None,12.907828,74.88548,Low,Knife Attack,Under Investigation
330,FIR/2026/000330,1,3,17,101355,505192,522270,2024-06-30,Stick,Truck,12.9,74.85273,Medium,Duplicate Key,Charge Sheet Filed
331,FIR/2024/000331,5,16,13,101081,522393,518868,2024-07-18,Unknown,Auto,12.288081,76.652928,Critical,Vehicle Lock Break,Under Investigation
332,FIR/2025/000332,5,17,14,101127,517539,507084,2024-11-06,Iron Rod,Auto,12.268074,76.641692,High,Physical Assault,Closed
333,FIR/2022/000333,3,8,1,100077,507403,524362,2025-02-06,Unknown,Car,13.004386,77.553594,Medium,Physical Assault,Charge Sheet Filed
334,FIR/2022/000334,9,29,17,101386,510614,511305,2024-01-22,Pistol,Van,12.901475,74.850209,Medium,ATM Skimming,Charge Sheet Filed
335,FIR/2025/000335,6,18,12,101000,504139,513132,2023-03-30,Unknown,Van,12.302766,76.673928,Medium,Poisoning,Charge Sheet Filed
336,FIR/2022/000336,8,27,14,101145,517825,524322,2025-10-31,Pistol,Truck,12.308465,76.669729,Low,Social Engineering,Pending Trial
337,FIR/2025/000337,5,14,5,100351,504612,507663,2022-10-21,Stick,Auto,12.94418,77.589142,High,Duplicate Key,Charge Sheet Filed
338,FIR/2024/000338,1,2,16,101279,522536,515453,2022-03-18,Knife,Motorcycle,12.971836,74.88202,Low,Poisoning,Pending Trial
339,FIR/2025/000339,10,34,17,101384,508350,518890,2025-07-24,Unknown,Car,12.933328,74.84559,Critical,Fake Identity,Closed
340,FIR/2026/000340,8,26,18,101452,517086,510960,2025-11-05,Stick,Van,12.92972,74.86901,High,Knife Attack,Closed
341,FIR/2023/000341,11,37,9,100710,514530,516979,2025-12-10,Pistol,Truck,12.976644,77.543809,Low,Social Engineering,Closed
342,FIR/2022/000342,3,10,9,100759,524831,522857,2023-12-21,Iron Rod,Car,13.00932,77.551008,Low,Vehicle Lock Break,Closed
343,FIR/2026/000343,1,2,15,101180,500776,506688,2025-03-13,Hands,None,12.29457,76.640115,Medium,Social Engineering,Pending Trial
344,FIR/2026/000344,9,31,2,100160,518606,507678,2024-11-28,Stick,None,12.936857,77.637586,Medium,Fake Identity,Pending Trial
345,FIR/2025/000345,12,40,11,100888,506036,520548,2024-11-11,Stick,Motorcycle,12.356891,76.611553,Low,ATM Skimming,Pending Trial
346,FIR/2023/000346,11,37,11,100890,504186,502406,2026-07-03,Hands,Van,12.313927,76.598658,Low,ATM Skimming,Under Investigation
347,FIR/2024/000347,11,37,17,101395,513727,505414,2024-08-30,Unknown,None,12.881957,74.856819,Medium,Firearm,Under Investigation
348,FIR/2023/000348,10,33,2,100117,521368,511585,2024-07-26,Iron Rod,Scooter,12.969883,77.602045,Medium,Physical Assault,Closed
349,FIR/2026/000349,7,25,4,100328,521732,518624,2024-06-19,Pistol,Truck,12.986121,77.615871,High,Fake Identity,Pending Trial
350,FIR/2026/000350,2,7,2,100101,512599,523217,2025-10-02,Pistol,None,12.943738,77.632185,Low,Knife Attack,Closed
351,FIR/2024/000351,3,10,10,100807,518652,512305,2022-01-02,Pistol,Motorcycle,12.924951,77.573086,Critical,Online Scam,Charge Sheet Filed
352,FIR/2025/000352,10,33,2,100105,511200,514926,2023-12-12,Knife,Car,12.961253,77.609978,Critical,Knife Attack,Charge Sheet Filed
353,FIR/2026/000353,2,5,17,101350,518926,511131,2024-02-20,Knife,Motorcycle,12.933053,74.84136,High,Poisoning,Charge Sheet Filed
354,FIR/2023/000354,12,38,18,101457,507541,520532,2025-12-21,Iron Rod,Truck,12.926723,74.836867,Medium,Duplicate Key,Closed
355,FIR/2025/000355,3,8,4,100299,503901,520046,2023-08-12,Stick,Scooter,12.963183,77.604767,Critical,Forced Entry,Charge Sheet Filed
