VehicleID,RegistrationNumber,OwnerPersonID,VehicleType,Brand,Color,ManufactureYear,IsStolen
430,KA02DZ8134,500456,Van,Maruti Suzuki,Black,2023,True
431,KA11QK9230,500456,Car,TVS,Green,2019,False
432,KA02YG8400,500457,SUV,Mahindra,Red,2019,True
433,KA09UI5421,500457,SUV,Bajaj,Blue,2017,False
434,KA11DQ8932,500459,Bus,Honda,Grey,2014,True
435,KA19AH8913,500460,Auto Rickshaw,Kia,Red,2025,True
436,KA09PL3807,500461,SUV,Maruti Suzuki,Silver,2024,False
437,KA11SA8438,500461,Car,Royal Enfield,Green,2015,True
438,KA02MV2926,500462,Car,Kia,Red,2009,False
439,KA09KE1926,500463,Motorcycle,Kia,Blue,2018,False
440,KA09QA5190,500463,Auto Rickshaw,Honda,Red,2008,False
441,KA01AX5038,500464,Car,Toyota,Grey,2021,False
442,KA02WR6151,500464,Bus,Toyota,Silver,2025,False
443,KA19FS8462,500465,Bus,TVS,Yellow,2014,False
444,KA11LP3266,500465,Van,Toyota,Yellow,2018,False
445,KA11VM6637,500466,Auto Rickshaw,TVS,Red,2011,False
446,KA11KT9950,500469,Car,Bajaj,Red,2010,False
447,KA09CF8691,500469,Van,Mahindra,Red,2016,False
448,KA19QR8004,500470,Bus,Kia,Silver,2019,True
449,KA19JR8914,500471,Motorcycle,Honda,Blue,2019,False
450,KA03GJ9983,500475,Car,Hyundai,White,2010,False
451,KA04DP3536,500476,Truck,TVS,Blue,2012,True
452,KA01MK5075,500479,Scooter,Hyundai,Black,2018,False
453,KA02YK7092,500480,Scooter,Maruti Suzuki,Yellow,2025,False
454,KA02EN7022,500482,Van,Kia,Green,2020,False
455,KA11CR9351,500488,Auto Rickshaw,Mahindra,Blue,2012,False
456,KA02GR4368,500488,Auto Rickshaw,Hero,Green,2021,False
457,KA05OO8841,500491,Auto Rickshaw,Hero,Black,2024,False
458,KA03IW1077,500492,Bus,Bajaj,Blue,2025,True
459,KA03OP2518,500492,Truck,TVS,White,2010,True
460,KA02QG4915,500493,Scooter,Bajaj,Red,2020,False
461,KA02NU2950,500493,Van,TVS,Blue,2019,False
462,KA02WI4960,500494,Bus,Honda,Blue,2009,False
463,KA03CC3750,500495,Truck,Toyota,Silver,2014,False
464,KA02VH2279,500495,Van,Hyundai,Silver,2020,False
465,KA02EB4215,500497,Bus,Royal Enfield,Grey,2008,True
466,KA05CQ6889,500500,Car,Tata,Green,2015,False
467,KA05XY2031,500501,Scooter,Maruti Suzuki,White,2018,False
468,KA05ZE8589,500505,Auto Rickshaw,Mahindra,Blue,2015,False
469,KA05RC8871,500508,Truck,Bajaj,Yellow,2020,True
470,KA09QK9115,500508,Van,Tata,Silver,2012,False
471,KA04ZK7272,500510,Van,Hyundai,Blue,2022,True
472,KA01VI4558,500510,Car,Hero,Black,2017,False
473,KA01OD8863,500511,Motorcycle,Hyundai,Green,2013,False
474,KA11QF7093,500511,SUV,Hero,Red,2012,False
475,KA04SL9951,500512,Scooter,Bajaj,Blue,2024,False
476,KA04KZ4386,500512,Scooter,Honda,Silver,2020,True
477,KA02OA6103,500513,Auto Rickshaw,Toyota,Green,2020,True
478,KA02WG9357,500513,Van,Hyundai,Blue,2016,True
479,KA04FZ1954,500514,Van,Mahindra,Black,2012,False
480,KA02XD2089,500516,Auto Rickshaw,Mahindra,Black,2022,False
481,KA05CU7713,500516,Auto Rickshaw,Maruti Suzuki,Red,2018,False
482,KA01RG1499,500518,Motorcycle,Toyota,Green,2010,False
483,KA03WH8985,500518,Truck,Mahindra,Black,2014,False
484,KA09YC5205,500519,Truck,Bajaj,Yellow,2022,False
485,KA11SY4273,500522,Car,TVS,Grey,2023,False
486,KA02IN4572,500523,Car,Maruti Suzuki,Yellow,2024,False
487,KA03XU3680,500523,Motorcycle,TVS,Red,2021,True
488,KA09YM5181,500524,Scooter,Hyundai,Red,2010,False
489,KA19RJ1552,500525,Auto Rickshaw,Maruti Suzuki,Black,2016,False
490,KA11HY2905,500527,Motorcycle,Royal Enfield,Green,2010,False
491,KA09WR4555,500527,Truck,TVS,Silver,2024,False
492,KA04MN2218,500531,Auto Rickshaw,Bajaj,Red,2012,False
493,KA02ZS7034,500531,SUV,Maruti Suzuki,Yellow,2014,True
494,KA04PV5854,500534,Bus,Hero,White,2020,True
495,KA05XJ1739,500537,Motorcycle,Bajaj,Blue,2010,False
496,KA02CJ9984,500538,Bus,Mahindra,Blue,2016,True
497,KA04FR7198,500539,SUV,Kia,Grey,2013,False
498,KA01RP9342,500540,Car,Royal Enfield,Silver,2023,False
499,KA05OR1239,500542,Scooter,Royal Enfield,White,2024,True
500,KA01SA7245,500543,SUV,Hero,Silver,2019,False
501,KA11ER2555,500543,Auto Rickshaw,Toyota,Grey,2025,False
502,KA11ZE3179,500544,Van,Toyota,Black,2014,False
503,KA01XT5714,500545,Motorcycle,Kia,Green,2022,False
504,KA04VW4293,500545,Auto Rickshaw,Hero,Black,2008,True
505,KA02ZY2105,500547,SUV,Maruti Suzuki,Yellow,2025,True
506,KA02PN6693,500547,Car,Hyundai,Yellow,2025,False
507,KA02NT8288,500552,Scooter,Hero,Black,2019,False
508,KA09PN8426,500553,Auto Rickshaw,Mahindra,Silver,2010,False
509,KA11NV9144,500553,Car,Honda,Green,2014,True
510,KA04BP2582,500554,Scooter,Maruti Suzuki,Blue,2015,False
511,KA03ZX5506,500554,SUV,TVS,Red,2009,True
512,KA09OC4945,500555,Scooter,Tata,White,2019,False
513,KA01MF6531,500556,Motorcycle,Royal Enfield,Silver,2012,False
514,KA03VL5333,500556,Bus,Tata,Red,2010,False
515,KA09OK9645,500557,Motorcycle,Hero,Silver,2009,True
516,KA04MO8304,500559,Scooter,Maruti Suzuki,Green,2013,False
517,KA02UO4220,500562,SUV,Kia,Black,2024,False
518,KA01MI1608,500564,Van,Hyundai,Blue,2018,True
519,KA09ZO4352,500565,Van,Hyundai,Red,2018,True
520,KA01QE3434,500565,Truck,Toyota,Black,2016,False
521,KA11GE4858,500566,Van,Hero,Silver,2014,False
522,KA04PW8566,500566,SUV,Tata,Black,2024,True
523,KA09DF3624,500567,SUV,Kia,Silver,2021,False
524,KA04CB8208,500568,Car,Hero,Yellow,2022,False
525,KA01IS2311,500574,Car,TVS,Blue,2019,True
526,KA09UK7024,500574,Motorcycle,Hyundai,Silver,2015,False
527,KA11WG5785,500576,Car,Royal Enfield,Red,2015,False
528,KA04UF2775,500576,Auto Rickshaw,Tata,Black,2018,True
529,KA01DZ4623,500577,Truck,Hero,Blue,2016,True
530,KA01UL6042,500577,Car,Royal Enfield,Green,2024,False
531,KA03GH9614,500578,Truck,Hero,Grey,2010,False
532,KA04LE2982,500578,Truck,Bajaj,Grey,2014,True
533,KA11PD1451,500579,Truck,Hyundai,Blue,2024,False
534,KA04KC7666,500581,Motorcycle,Kia,Red,2011,True
535,KA03JM8159,500582,Scooter,Toyota,Silver,2008,False
536,KA01GU4818,500583,Van,Bajaj,White,2022,False
537,KA11PG2848,500583,Motorcycle,Bajaj,Blue,2019,True
538,KA11OG3584,500584,Truck,Hyundai,Green,2024,False
539,KA09OT8356,500584,SUV,TVS,Black,2021,True
540,KA09XJ9408,500585,SUV,Toyota,Red,2010,False
541,KA02AQ8061,500586,Van,TVS,Black,2016,False
542,KA03MZ3228,500588,Bus,Toyota,Red,2011,False
543,KA02EJ4744,500588,Car,Mahindra,Blue,2008,True
544,KA02BY3652,500589,Truck,Hero,Grey,2009,False
545,KA03RB9242,500590,Scooter,Hero,Black,2023,False
546,KA02DR5870,500590,Auto Rickshaw,Royal Enfield,Silver,2022,False
547,KA05YP2431,500596,Van,Hero,Yellow,2024,False
548,KA11HI2213,500597,Van,TVS,Blue,2014,True
549,KA19BY8904,500598,Bus,Hyundai,Black,2009,False
550,KA03CF9809,500598,Auto Rickshaw,Kia,Red,2021,False
551,KA05YO4708,500599,Motorcycle,Honda,White,2011,False
552,KA09MQ1848,500600,Scooter,Hero,Blue,2025,False
553,KA02ZJ5110,500601,SUV,Hyundai,White,2023,False
554,KA03KL2972,500602,Car,Maruti Suzuki,White,2009,False
555,KA04JE6903,500602,Bus,TVS,Silver,2012,False
556,KA05DH2764,500603,Auto Rickshaw,Maruti Suzuki,Green,2012,False
557,KA02BT8397,500603,SUV,Royal Enfield,Red,2025,False
558,KA09YX1263,500604,Scooter,Mahindra,Green,2014,False
559,KA03GJ9597,500606,Scooter,Maruti Suzuki,Black,2018,False
560,KA09MX9217,500606,Bus,Royal Enfield,Blue,2025,True
561,KA01XX7251,500607,SUV,Toyota,Green,2019,True
562,KA02KB6774,500608,Scooter,Toyota,Blue,2009,False
563,KA01OD7592,500609,SUV,Kia,Red,2024,True
564,KA04KK8245,500611,Motorcycle,TVS,Yellow,2015,False
565,KA11GW2804,500611,Scooter,Hyundai,Grey,2023,True
566,KA09NH5493,500613,Motorcycle,Tata,Black,2013,False
567,KA04PH2650,500615,Van,Mahindra,Grey,2022,False
568,KA03AJ7124,500615,Bus,Mahindra,Red,2024,False
569,KA03IK2722,500616,Car,Kia,Green,2025,False
570,KA01IW7010,500617,Car,Honda,Black,2011,False
571,KA05WH5863,500617,Car,Tata,White,2008,False
572,KA03ZJ3779,500619,Motorcycle,Hyundai,Silver,2014,False
573,KA04JE5254,500619,SUV,Maruti Suzuki,Green,2009,False
574,KA02SU6064,500621,Motorcycle,Royal Enfield,Green,2021,False
575,KA02NS6544,500622,Van,Tata,Yellow,2015,True
576,KA09YY9033,500622,SUV,Hyundai,Blue,2023,False
577,KA09JE3427,500623,Truck,Kia,Silver,2014,False
578,KA19PO3938,500625,Van,Kia,Black,2009,False
579,KA19DO1832,500626,Bus,Tata,White,2018,False
580,KA02XW7592,500628,Auto Rickshaw,Kia,Yellow,2024,False
581,KA11CA2245,500628,Auto Rickshaw,Bajaj,Green,2024,False
582,KA09WS4426,500630,Car,Royal Enfield,Black,2022,False
583,KA03JG7610,500631,Truck,Tata,Black,2015,True
584,KA04KH9393,500636,Car,Bajaj,Green,2023,False
585,KA09BV7522,500636,Motorcycle,Hero,Red,2018,False
586,KA03KJ3100,500638,Van,Royal Enfield,Green,2018,False
587,KA03EZ5046,500638,Van,TVS,Blue,2016,False
588,KA01HU8486,500640,SUV,TVS,Grey,2022,False
589,KA09RA6894,500640,SUV,Toyota,White,2019,False
590,KA05AW9209,500644,Auto Rickshaw,Hero,White,2024,False
591,KA03DI1873,500644,Van,Honda,Red,2017,True
592,KA11QS9160,500646,Truck,Honda,Green,2013,False
593,KA01JI4711,500646,Truck,Maruti Suzuki,Grey,2023,False
594,KA01XC5329,500647,SUV,Toyota,Grey,2024,True
595,KA11TE6785,500648,Truck,TVS,Grey,2025,True
596,KA09IS2813,500650,Truck,TVS,Silver,2016,True
597,KA01HK2573,500652,Scooter,Honda,Yellow,2022,False
598,KA11IV4756,500652,Scooter,Kia,Yellow,2010,False
599,KA09UU6894,500654,Auto Rickshaw,TVS,Green,2022,False
600,KA04IZ6285,500655,Motorcycle,Hyundai,White,2020,False
601,KA19BX8610,500658,SUV,Hyundai,White,2024,True
602,KA01GX8585,500660,Motorcycle,Tata,White,2012,True
603,KA11SA1763,500661,Bus,Maruti Suzuki,Grey,2024,True
604,KA03EN8612,500662,Motorcycle,Honda,Yellow,2018,False
605,KA19YR1838,500662,Motorcycle,Royal Enfield,Red,2017,False
606,KA19TV8797,500663,Bus,Kia,Grey,2021,False
607,KA11QM5815,500663,Bus,Mahindra,Silver,2010,True
608,KA11YS3061,500666,Car,TVS,Grey,2025,False
609,KA11LU8114,500666,SUV,Honda,Yellow,2016,False
610,KA03NJ8890,500667,Scooter,Kia,Blue,2021,False
611,KA09SS5375,500667,Auto Rickshaw,Hyundai,Yellow,2021,True
612,KA02SM4406,500668,Car,Kia,Grey,2009,True
613,KA09LI9914,500668,Car,Toyota,Red,2019,False
614,KA03FQ6907,500669,Motorcycle,TVS,Silver,2020,True
615,KA01IW2629,500670,SUV,Bajaj,Yellow,2011,False
616,KA04KN4753,500670,Auto Rickshaw,Tata,White,2012,False
617,KA02LV5152,500671,Bus,Toyota,Blue,2020,False
618,KA09CS1247,500676,Van,Hyundai,Grey,2019,False
619,KA03UN3563,500678,SUV,Maruti Suzuki,Red,2016,False
620,KA02WK9680,500679,SUV,Kia,Silver,2021,False
621,KA19UK8663,500679,SUV,Kia,Black,2009,False
622,KA04GE8673,500680,Auto Rickshaw,Hyundai,Black,2018,False
623,KA01XY9995,500682,Motorcycle,Hyundai,Silver,2008,True
624,KA03OH6128,500682,Van,Hyundai,White,2020,False
625,KA04UH1311,500683,Truck,Hyundai,Red,2014,False
626,KA01TN6096,500684,SUV,Kia,Black,2010,False
627,KA02IW8737,500684,Truck,Hyundai,Black,2019,False
628,KA03OJ8697,500685,Truck,Bajaj,White,2021,False
629,KA11US7159,500686,Van,Hero,Yellow,2014,False
630,KA04LG2748,500686,Bus,Bajaj,Yellow,2010,True
631,KA11CV6696,500687,Van,Tata,Silver,2019,False
632,KA03QE3559,500687,Truck,Honda,Blue,2017,True
633,KA04CM3322,500688,Scooter,Hyundai,Yellow,2020,False
634,KA02SC5697,500690,Van,Mahindra,Grey,2011,False
635,KA11EG1643,500692,Truck,Honda,White,2011,False
636,KA01JU7882,500692,Bus,Bajaj,Blue,2020,True
637,KA03EM3450,500693,Bus,Bajaj,Red,2011,False
638,KA05UX5813,500695,Car,Toyota,Silver,2013,False
639,KA19VE7526,500696,Van,Maruti Suzuki,Yellow,2015,False
640,KA02HM2931,500696,Scooter,Honda,White,2017,False
641,KA09HO6780,500699,Motorcycle,Mahindra,Red,2017,True
642,KA02NJ1419,500699,Truck,Tata,Blue,2008,False
643,KA09LX9208,500700,Car,Tata,Green,2014,True
644,KA02BA8664,500703,Auto Rickshaw,Bajaj,Silver,2018,False
645,KA02VQ3614,500704,Van,TVS,Green,2020,False
646,KA04QH3860,500705,Auto Rickshaw,Hyundai,Blue,2019,False
647,KA02PY4835,500705,Scooter,Toyota,Yellow,2012,False
648,KA05UK1936,500707,Scooter,Maruti Suzuki,Red,2008,False
649,KA09IB9110,500707,Bus,Hero,Yellow,2014,False
650,KA02TH7972,500708,Scooter,Toyota,White,2018,True
651,KA19WD2744,500709,Scooter,Bajaj,White,2022,False
652,KA09VJ7759,500709,Car,Kia,Yellow,2014,False
653,KA19GV8197,500712,Auto Rickshaw,TVS,Silver,2025,False
654,KA01AE7728,500713,Scooter,Maruti Suzuki,White,2020,True
655,KA03OJ1929,500713,Motorcycle,Royal Enfield,Red,2023,False
656,KA19NT9379,500717,Car,TVS,White,2016,False
657,KA01IF7486,500721,Van,Maruti Suzuki,Grey,2016,False
658,KA19YT1135,500723,SUV,Tata,Blue,2008,False
659,KA19AY1551,500723,Bus,Mahindra,Yellow,2025,False
660,KA05YQ2337,500726,SUV,TVS,Yellow,2011,True
661,KA19UH7969,500726,Motorcycle,Hyundai,Blue,2025,True
662,KA11UU8829,500728,Motorcycle,Honda,White,2013,False
663,KA19JX9378,500729,Scooter,Royal Enfield,Silver,2009,True
664,KA05KK6871,500729,Motorcycle,Maruti Suzuki,Blue,2009,False
665,KA11WG7957,500730,Scooter,Tata,Black,2020,False
666,KA04PA4592,500731,SUV,Kia,White,2015,False
667,KA09DZ9218,500733,Car,Maruti Suzuki,Grey,2014,False
668,KA03JZ5457,500734,Scooter,Tata,White,2016,True
669,KA04TB6819,500736,Van,Tata,Silver,2024,False
670,KA02OP9320,500737,Scooter,Hyundai,White,2019,False
671,KA09XJ7458,500737,Motorcycle,Hero,Grey,2018,False
672,KA11NI7673,500738,Van,Royal Enfield,Blue,2023,False
673,KA11LY8687,500738,Bus,TVS,Grey,2016,True
674,KA05MY7512,500741,Truck,Tata,White,2010,False
675,KA11GR2807,500742,Truck,Bajaj,Yellow,2025,False
676,KA05ND3347,500742,SUV,Honda,Yellow,2021,False
677,KA11XJ5711,500744,Scooter,Tata,Yellow,2011,False
678,KA09SB9099,500744,Auto Rickshaw,Maruti Suzuki,Yellow,2013,True
679,KA05RG7141,500746,Scooter,Toyota,Black,2014,False
680,KA02HI5371,500746,Auto Rickshaw,Tata,Green,2015,False
681,KA05XU1954,500747,Car,Mahindra,Black,2016,True
682,KA11QV7299,500748,Bus,Hero,Green,2013,True
683,KA09YJ7373,500748,Motorcycle,Tata,Blue,2016,False
684,KA01PO3630,500749,Car,Honda,Green,2020,False
685,KA11BC8216,500750,Truck,Hyundai,Yellow,2020,True
686,KA11OT3504,500750,Truck,Honda,Green,2013,True
687,KA03NK1814,500751,Auto Rickshaw,Kia,Blue,2014,False
688,KA19MF7776,500752,Van,Hero,Red,2013,False
689,KA05TN9593,500752,Auto Rickshaw,TVS,Silver,2025,False
690,KA11XH7426,500753,Car,Maruti Suzuki,White,2022,False
691,KA19AG4058,500753,Motorcycle,TVS,Red,2015,True
692,KA04PL3648,500754,Motorcycle,Royal Enfield,White,2009,False
693,KA09UZ9231,500754,Scooter,Toyota,White,2017,False
694,KA01LZ4331,500755,Scooter,Honda,Yellow,2008,True
695,KA03VI8827,500756,Motorcycle,Kia,Black,2025,False
696,KA04SE7205,500757,Truck,Tata,Red,2021,True
697,KA03YE1030,500759,Van,Mahindra,Yellow,2015,True
698,KA04US2928,500759,Truck,Hero,Green,2020,False
699,KA05XS3575,500767,Bus,Tata,Grey,2010,False
700,KA04AA7541,500768,Truck,Hero,Blue,2025,True
701,KA04HD4996,500768,Car,Tata,Silver,2019,False
702,KA09AX5720,500769,Van,Mahindra,Yellow,2008,False
703,KA03BM3803,500772,Scooter,Mahindra,Silver,2012,False
704,KA02BL8471,500772,Scooter,Mahindra,Grey,2010,False
705,KA19RU9833,500773,Auto Rickshaw,TVS,Silver,2021,False
706,KA02XD9458,500773,SUV,Toyota,Green,2022,False
707,KA03IA1262,500776,Car,Mahindra,Silver,2020,True
708,KA03FJ8719,500777,SUV,Toyota,Red,2010,False
709,KA03UJ8351,500778,SUV,Toyota,Grey,2019,False
710,KA05NZ3345,500778,Car,Royal Enfield,Black,2022,True
711,KA09FH3734,500779,Bus,Honda,Blue,2022,False
712,KA01VJ6057,500782,Car,Honda,Green,2009,False
713,KA05DI5594,500784,Motorcycle,TVS,White,2022,False
714,KA19QJ6687,500785,Van,Bajaj,Yellow,2012,False
715,KA01GK9019,500785,Auto Rickshaw,Toyota,Yellow,2018,False
716,KA05ZZ3403,500786,Van,Kia,Red,2022,False
717,KA03ZR4760,500786,Truck,Bajaj,Green,2022,True
718,KA11IZ9364,500787,Motorcycle,Maruti Suzuki,Blue,2008,False
719,KA11EL6444,500788,Scooter,Hyundai,White,2015,False
720,KA04WU6252,500789,SUV,Kia,Yellow,2020,True
721,KA04NS9571,500790,Truck,Hyundai,Blue,2008,True
722,KA03EZ2799,500790,SUV,Maruti Suzuki,Green,2025,True
723,KA01WF4483,500791,Auto Rickshaw,Bajaj,Silver,2025,False
724,KA09ID5188,500792,SUV,Toyota,Grey,2018,False
725,KA01UP8147,500793,Motorcycle,Royal Enfield,Yellow,2021,False
726,KA19OD8022,500793,SUV,Toyota,Yellow,2021,False
727,KA11OL7562,500794,Van,Hero,White,2020,False
728,KA03WO8348,500796,Bus,Royal Enfield,Blue,2018,True
729,KA05YD6054,500797,Auto Rickshaw,Hyundai,Blue,2019,False
730,KA03GS4308,500803,Truck,Bajaj,Green,2012,False
731,KA19ZT1980,500803,Bus,Toyota,Silver,2018,False
732,KA05GT1439,500804,Bus,Toyota,Green,2024,False
733,KA03TG9932,500805,SUV,Toyota,Red,2011,False
734,KA04SR5973,500805,Car,Royal Enfield,White,2018,False
735,KA04PZ9165,500807,Car,Tata,Silver,2014,True
736,KA02WN4771,500808,Motorcycle,TVS,Grey,2015,False
737,KA01QU2674,500808,Van,Maruti Suzuki,Silver,2014,False
738,KA05OT3499,500809,Auto Rickshaw,Honda,Blue,2024,True
739,KA05MM8970,500811,Scooter,Hyundai,Red,2019,False
740,KA11ZS2646,500811,SUV,Mahindra,White,2009,False
741,KA02NC2911,500812,Truck,Hero,Blue,2019,True
742,KA03FS3426,500813,SUV,Mahindra,Black,2022,True
743,KA05OB4527,500813,Scooter,Royal Enfield,Green,2020,True
744,KA05UN4761,500814,Car,Kia,Red,2010,True
745,KA04WF1409,500816,Scooter,Royal Enfield,Silver,2022,True
746,KA09KH6374,500817,Bus,Toyota,Grey,2015,False
747,KA01EN8682,500817,Van,Hero,Blue,2009,False
748,KA09HG3959,500818,Van,Maruti Suzuki,Blue,2011,False
749,KA01OV1264,500818,SUV,Honda,Black,2009,False
750,KA02ZU3072,500819,Truck,Hero,Grey,2022,False
751,KA01NB5603,500820,Motorcycle,Honda,Grey,2018,False
752,KA05BX5853,500821,Truck,Hyundai,White,2011,False
753,KA19BU8495,500821,Bus,Bajaj,White,2009,False
754,KA11XH6123,500822,Motorcycle,Toyota,Black,2013,False
755,KA03YK4746,500823,Truck,Hero,Grey,2022,False
756,KA11FM4649,500823,Auto Rickshaw,Maruti Suzuki,Red,2025,False
757,KA03EG9699,500824,Auto Rickshaw,Hyundai,Grey,2016,False
758,KA01ZC3579,500825,Scooter,Mahindra,Green,2011,False
759,KA05RU6989,500825,Van,Honda,Yellow,2019,False
760,KA05IL8272,500826,SUV,Hero,Yellow,2023,False
761,KA05KX4481,500826,Motorcycle,Tata,Yellow,2022,False
762,KA01DI8758,500827,Truck,Hyundai,Red,2017,False
763,KA04LD3552,500827,Motorcycle,Kia,Red,2011,False
764,KA01SP1798,500828,Motorcycle,Royal Enfield,Black,2009,False
765,KA11ZY2344,500830,Motorcycle,Hyundai,Red,2011,False
766,KA02BK3980,500830,Van,Maruti Suzuki,Yellow,2014,False
767,KA19FA7521,500833,Bus,Tata,Blue,2012,False
768,KA05RP1851,500833,Motorcycle,Maruti Suzuki,Silver,2013,False
769,KA02ZF6415,500836,SUV,Bajaj,Green,2008,False
770,KA03ZJ5344,500839,Truck,Hyundai,White,2010,False
771,KA05LE8876,500840,Motorcycle,Toyota,Green,2024,False
772,KA05KJ1327,500840,Car,Kia,White,2012,False
773,KA03DY3839,500843,SUV,Maruti Suzuki,Yellow,2013,False
774,KA19DW4584,500843,Scooter,TVS,Red,2023,False
775,KA04MD4757,500844,Car,Toyota,Blue,2008,False
776,KA01FB8170,500849,Car,Hero,Black,2018,False
777,KA04MM9132,500850,SUV,Kia,Green,2008,False
778,KA09JH9411,500852,SUV,Hero,Red,2014,False
779,KA01MM3794,500852,SUV,Kia,Red,2008,False
780,KA11HE9862,500853,Van,Tata,Black,2011,False
781,KA02YV5912,500853,Bus,Mahindra,Yellow,2020,True
782,KA02HD5035,500857,SUV,Tata,Grey,2011,False
783,KA05QS1087,500858,Motorcycle,Hero,Green,2021,False
784,KA05GN9471,500858,Scooter,Hyundai,White,2024,False
785,KA02EI6737,500859,Truck,Toyota,Blue,2022,False
786,KA03NX7973,500859,Motorcycle,Honda,Silver,2025,True
787,KA01HN1768,500860,Van,Tata,Green,2024,False
788,KA01YT6528,500861,Truck,Tata,Black,2010,False
789,KA03FR5355,500862,Truck,Royal Enfield,Grey,2019,False
790,KA09NN3993,500865,Scooter,Maruti Suzuki,Black,2021,True
791,KA09TQ7821,500865,Auto Rickshaw,Toyota,Yellow,2013,False
792,KA19SA5158,500866,SUV,Tata,White,2016,True
793,KA01UU5564,500867,Motorcycle,Royal Enfield,Green,2014,False
794,KA11YV5204,500868,Auto Rickshaw,Hyundai,Grey,2025,False
795,KA11HO7589,500868,Bus,Bajaj,White,2013,False
796,KA05TW1544,500869,Car,Bajaj,Red,2017,False
797,KA05WJ4105,500873,Van,Hero,Yellow,2008,False
798,KA03LF9320,500873,Bus,Toyota,White,2012,False
799,KA03GD9425,500875,Motorcycle,Toyota,Black,2015,False
800,KA03YE2340,500877,Bus,Tata,Green,2008,True
801,KA09LB4894,500877,Car,Honda,Yellow,2025,True
802,KA05QU1222,500879,SUV,Kia,Yellow,2011,False
803,KA04EJ6370,500881,Van,Tata,Red,2019,False
804,KA01ZW4972,500882,Auto Rickshaw,Honda,Green,2022,True
805,KA02LC7186,500883,Auto Rickshaw,Maruti Suzuki,Yellow,2009,False
806,KA04ZT8332,500883,Bus,Bajaj,Green,2014,False
807,KA03US5727,500884,Auto Rickshaw,Mahindra,Grey,2022,True
808,KA01DF4045,500884,Truck,Toyota,Blue,2020,False
809,KA19FY6550,500886,Bus,Tata,Green,2012,False
810,KA11SL8288,500889,SUV,Kia,Red,2019,False
811,KA19MP1005,500891,Auto Rickshaw,Hyundai,Yellow,2021,False
812,KA19RO7702,500891,Truck,Mahindra,Blue,2020,False
813,KA01YH9879,500894,Auto Rickshaw,Tata,Blue,2013,False
814,KA19UB3718,500894,Scooter,Hyundai,Silver,2023,False
815,KA05ID4202,500897,SUV,Maruti Suzuki,Silver,2016,False
816,KA01TZ2269,500898,Auto Rickshaw,Kia,Yellow,2024,False
817,KA03SZ2218,500898,Auto Rickshaw,Mahindra,Grey,2018,False
818,KA01CU8957,500899,Auto Rickshaw,Bajaj,Red,2021,True
819,KA09RE4583,500903,Scooter,Mahindra,Grey,2009,False
820,KA11HX3203,500904,Bus,Bajaj,White,2010,False
821,KA03SH4823,500904,Motorcycle,Royal Enfield,White,2025,False
822,KA02NG5098,500905,Scooter,Royal Enfield,Blue,2013,False
823,KA02WF8621,500906,Motorcycle,Royal Enfield,Green,2012,False
824,KA09VO5031,500906,Van,Hero,Grey,2023,True
825,KA09HZ3108,500909,Van,Bajaj,Silver,2011,False
826,KA03QD3427,500909,SUV,Bajaj,Yellow,2022,False
827,KA19OT7553,500910,Truck,TVS,Red,2009,False
828,KA05AP7217,500910,Van,Bajaj,Red,2014,False
829,KA09IR6486,500911,SUV,Hyundai,Silver,2013,True
830,KA11BH2004,500912,Car,Hero,Yellow,2020,False
831,KA04YT6976,500913,Car,TVS,Blue,2023,False
832,KA05YO7361,500913,Bus,TVS,Red,2024,True
833,KA01IG5406,500914,SUV,Toyota,Black,2019,False
834,KA03ED7868,500914,Auto Rickshaw,Maruti Suzuki,Green,2013,True
835,KA04LO4214,500915,Truck,Honda,Yellow,2016,False
836,KA04QX7895,500915,Truck,Honda,Black,2018,False
837,KA04RO7516,500916,Motorcycle,Honda,Grey,2013,False
838,KA11LO8571,500917,Van,Tata,White,2020,False
839,KA01JQ7400,500919,Truck,Honda,White,2011,False
840,KA05UZ3273,500921,Truck,Honda,Silver,2013,True
841,KA11CT4666,500923,Scooter,Kia,Red,2015,False
842,KA05JD5806,500924,Van,Honda,Green,2015,False
843,KA09JC9054,500925,Van,TVS,Black,2014,False
844,KA04KU7802,500928,Motorcycle,Honda,Grey,2008,True
845,KA19PL8565,500929,Scooter,Honda,Black,2018,False
846,KA19MZ4764,500929,Bus,TVS,Grey,2008,False
847,KA11HD7722,500931,Motorcycle,Royal Enfield,Grey,2009,False
848,KA01DM2414,500932,Auto Rickshaw,Kia,Yellow,2022,False
849,KA09NZ4415,500932,Van,Tata,Grey,2011,False
850,KA19ZJ1873,500933,Auto Rickshaw,Kia,Red,2009,False
851,KA01AU5494,500934,SUV,Honda,Yellow,2010,True
852,KA09LI9954,500935,Auto Rickshaw,Hero,Grey,2018,True
