WitnessID,CaseID,PersonID,WitnessType,StatementRecorded
818,424,521479,Eye Witness,True
819,426,505723,Circumstantial Witness,True
820,427,500731,Expert Witness,False
821,427,522987,Eye Witness,True
822,428,514662,Eye Witness,False
823,429,501541,Circumstantial Witness,False
824,429,515868,Expert Witness,True
825,429,506819,Circumstantial Witness,False
826,429,523609,Circumstantial Witness,False
827,430,501662,Circumstantial Witness,True
828,430,518511,Eye Witness,False
829,430,519936,Eye Witness,True
830,432,521291,Circumstantial Witness,True
831,432,513838,Eye Witness,False
832,432,501693,Expert Witness,True
833,432,513610,Circumstantial Witness,True
834,434,507914,Expert Witness,True
835,434,516228,Expert Witness,False
836,434,519670,Eye Witness,False
837,435,524910,Expert Witness,False
838,435,518160,Expert Witness,False
839,436,504270,Expert Witness,False
840,437,524235,Circumstantial Witness,True
841,437,512659,Expert Witness,True
842,439,511750,Expert Witness,False
843,439,520587,Eye Witness,False
844,439,517982,Circumstantial Witness,False
845,440,522128,Expert Witness,False
846,440,507384,Eye Witness,True
847,441,513965,Expert Witness,False
848,442,505391,Expert Witness,True
849,442,511259,Circumstantial Witness,False
850,442,520316,Eye Witness,True
851,444,522680,Eye Witness,False
852,444,524749,Circumstantial Witness,False
853,445,520505,Circumstantial Witness,True
854,445,503704,Eye Witness,False
855,445,500437,Eye Witness,False
856,446,513700,Circumstantial Witness,False
857,447,524885,Circumstantial Witness,True
858,447,514535,Eye Witness,False
859,447,514505,Circumstantial Witness,True
860,447,517156,Eye Witness,True
861,450,514500,Expert Witness,True
862,450,523544,Circumstantial Witness,False
863,450,517105,Expert Witness,True
864,451,521130,Expert Witness,True
865,451,504014,Circumstantial Witness,False
866,451,514339,Circumstantial Witness,False
867,451,520072,Circumstantial Witness,False
868,452,505877,Expert Witness,True
869,452,513716,Eye Witness,True
870,452,519979,Circumstantial Witness,False
871,453,518694,Eye Witness,False
872,454,503310,Eye Witness,True
873,454,501452,Eye Witness,True
874,455,506482,Expert Witness,False
875,455,523314,Expert Witness,False
876,455,505070,Circumstantial Witness,False
877,456,508718,Circumstantial Witness,True
878,457,524581,Circumstantial Witness,True
879,458,515342,Expert Witness,False
880,458,516666,Eye Witness,True
881,458,514966,Eye Witness,True
882,459,500766,Circumstantial Witness,True
883,459,507384,Expert Witness,True
884,459,515270,Eye Witness,False
885,459,502162,Eye Witness,False
886,460,523746,Eye Witness,False
887,460,515674,Circumstantial Witness,False
888,460,504543,Expert Witness,True
889,460,504060,Expert Witness,False
890,462,504243,Circumstantial Witness,False
891,463,517087,Eye Witness,True
892,463,510274,Eye Witness,True
893,464,511827,Expert Witness,True
894,465,500906,Circumstantial Witness,False
895,465,507040,Eye Witness,False
896,465,522354,Expert Witness,False
897,466,506877,Expert Witness,True
898,466,524804,Eye Witness,False
899,466,513059,Eye Witness,False
900,466,517081,Circumstantial Witness,False
901,467,510941,Expert Witness,False
902,467,507853,Circumstantial Witness,False
903,469,504206,Eye Witness,True
904,469,504904,Eye Witness,False
905,469,500620,Eye Witness,True
906,469,506293,Eye Witness,True
907,470,502977,Eye Witness,False
908,470,514113,Expert Witness,True
909,472,519756,Circumstantial Witness,False
910,472,522278,Eye Witness,True
911,473,523434,Circumstantial Witness,True
912,473,508757,Expert Witness,True
913,473,522790,Eye Witness,True
914,474,504259,Circumstantial Witness,True
915,475,508070,Circumstantial Witness,True
916,476,517211,Eye Witness,True
917,476,520291,Eye Witness,True
918,476,511259,Eye Witness,True
919,476,501383,Eye Witness,True
920,477,505518,Eye Witness,False
921,479,509645,Expert Witness,False
922,479,500408,Circumstantial Witness,False
923,482,515383,Expert Witness,True
924,482,519536,Circumstantial Witness,True
925,482,514732,Eye Witness,True
926,482,510232,Circumstantial Witness,False
927,483,519041,Eye Witness,True
928,483,517461,Expert Witness,False
929,484,517488,Eye Witness,True
930,485,503390,Circumstantial Witness,True
931,485,509321,Expert Witness,True
932,487,523072,Eye Witness,True
933,488,517361,Eye Witness,True
934,488,503641,Expert Witness,True
935,489,501517,Eye Witness,False
936,489,509288,Circumstantial Witness,False
937,489,512887,Expert Witness,False
938,490,515597,Circumstantial Witness,True
939,494,500094,Circumstantial Witness,True
940,494,515613,Expert Witness,False
941,494,521506,Eye Witness,False
942,495,514966,Expert Witness,True
943,496,508358,Eye Witness,True
944,496,516123,Eye Witness,False
945,497,502506,Circumstantial Witness,False
946,497,521307,Circumstantial Witness,False
947,497,521768,Expert Witness,True
948,497,521207,Circumstantial Witness,False
949,499,520092,Expert Witness,True
950,500,501932,Circumstantial Witness,True
951,501,513001,Expert Witness,False
952,501,510707,Eye Witness,False
953,503,513232,Expert Witness,False
954,505,513503,Eye Witness,True
955,506,524873,Circumstantial Witness,False
956,507,510759,Circumstantial Witness,False
957,507,515761,Expert Witness,False
958,507,503035,Eye Witness,True
959,507,521704,Eye Witness,False
960,508,502799,Expert Witness,True
961,508,508291,Circumstantial Witness,False
962,509,510549,Circumstantial Witness,False
963,510,521513,Eye Witness,True
964,510,518083,Circumstantial Witness,False
965,511,521010,Circumstantial Witness,True
966,511,521851,Circumstantial Witness,False
967,512,524809,Expert Witness,True
968,512,518295,Circumstantial Witness,True
969,512,518411,Expert Witness,False
970,512,517595,Eye Witness,True
971,513,507815,Eye Witness,True
972,513,521231,Eye Witness,False
973,513,502288,Expert Witness,True
974,513,511644,Eye Witness,False
975,514,524796,Circumstantial Witness,False
976,514,516383,Expert Witness,True
977,515,519697,Expert Witness,False
978,515,522389,Circumstantial Witness,False
979,515,521664,Eye Witness,False
980,516,523823,Eye Witness,True
981,517,501057,Expert Witness,False
982,517,512352,Circumstantial Witness,False
983,519,503202,Expert Witness,True
984,519,502038,Circumstantial Witness,True
985,521,502486,Expert Witness,True
986,522,506302,Eye Witness,False
987,523,523244,Eye Witness,False
988,524,508269,Expert Witness,True
989,525,523416,Circumstantial Witness,True
990,526,521358,Expert Witness,False
991,527,505973,Circumstantial Witness,True
992,527,513369,Circumstantial Witness,True
993,528,516867,Expert Witness,True
994,528,522944,Circumstantial Witness,True
995,528,508286,Eye Witness,True
996,529,509587,Eye Witness,True
997,529,524553,Eye Witness,True
998,529,508977,Expert Witness,False
999,529,506147,Circumstantial Witness,False
1000,531,524051,Circumstantial Witness,False
1001,531,503246,Circumstantial Witness,True
1002,532,510299,Expert Witness,True
1003,532,519567,Circumstantial Witness,False
1004,533,507747,Circumstantial Witness,False
1005,533,516353,Expert Witness,True
1006,533,500060,Expert Witness,False
1007,534,523980,Circumstantial Witness,True
1008,534,515998,Eye Witness,False
1009,534,500547,Expert Witness,False
1010,534,516763,Circumstantial Witness,True
1011,535,517958,Circumstantial Witness,False
1012,535,516196,Circumstantial Witness,True
1013,535,519523,Eye Witness,True
1014,536,500221,Expert Witness,False
1015,536,501462,Circumstantial Witness,True
1016,537,505823,Circumstantial Witness,False
1017,537,510171,Expert Witness,True
1018,539,513965,Circumstantial Witness,True
1019,540,504431,Expert Witness,False
1020,541,502985,Eye Witness,True
1021,541,502004,Eye Witness,True
1022,542,523908,Circumstantial Witness,False
1023,542,516854,Circumstantial Witness,False
1024,543,518814,Circumstantial Witness,False
1025,546,523249,Eye Witness,True
1026,547,504574,Eye Witness,True
1027,547,503414,Circumstantial Witness,True
1028,547,510684,Expert Witness,False
1029,548,508807,Eye Witness,False
1030,549,502863,Eye Witness,True
1031,549,516656,Expert Witness,False
1032,550,512814,Eye Witness,True
1033,550,506690,Expert Witness,True
1034,550,519587,Eye Witness,False
1035,553,510622,Circumstantial Witness,True
1036,553,500196,Eye Witness,False
1037,553,515391,Circumstantial Witness,False
1038,554,500823,Circumstantial Witness,True
1039,554,515720,Eye Witness,True
1040,554,510300,Expert Witness,False
1041,557,523870,Eye Witness,False
1042,557,507294,Expert Witness,True
1043,558,518625,Expert Witness,False
1044,559,506305,Circumstantial Witness,True
1045,560,522843,Expert Witness,False
1046,560,514330,Eye Witness,True
1047,561,516142,Expert Witness,True
1048,561,517551,Eye Witness,False
1049,563,510666,Eye Witness,False
1050,563,510080,Eye Witness,False
1051,563,510828,Circumstantial Witness,True
1052,563,519010,Eye Witness,True
1053,564,515061,Eye Witness,True
1054,564,508315,Expert Witness,True
1055,564,521932,Circumstantial Witness,True
1056,564,509552,Circumstantial Witness,False
1057,565,521063,Circumstantial Witness,False
1058,566,506580,Circumstantial Witness,False
1059,566,501127,Expert Witness,False
1060,566,517225,Eye Witness,True
1061,566,508749,Expert Witness,False
1062,567,515547,Circumstantial Witness,False
1063,567,511032,Circumstantial Witness,True
1064,567,517518,Expert Witness,True
1065,567,512898,Eye Witness,True
1066,568,524619,Eye Witness,False
1067,570,519498,Circumstantial Witness,False
1068,570,504450,Circumstantial Witness,False
1069,572,513167,Circumstantial Witness,True
1070,572,515517,Circumstantial Witness,True
1071,573,511257,Eye Witness,False
1072,573,519962,Expert Witness,False
1073,573,510040,Expert Witness,True
1074,573,505400,Expert Witness,False
1075,574,500167,Expert Witness,False
1076,574,506219,Expert Witness,True
1077,576,511175,Circumstantial Witness,True
1078,577,516369,Expert Witness,True
1079,578,501505,Circumstantial Witness,False
1080,578,503210,Eye Witness,False
1081,578,511792,Circumstantial Witness,True
1082,578,508587,Expert Witness,True
1083,579,501755,Circumstantial Witness,True
1084,580,521593,Expert Witness,True
1085,581,503035,Eye Witness,True
1086,581,502965,Circumstantial Witness,False
1087,582,513440,Eye Witness,True
1088,582,519207,Circumstantial Witness,False
1089,582,523631,Expert Witness,False
1090,583,503597,Circumstantial Witness,True
1091,583,500934,Expert Witness,False
1092,583,505749,Circumstantial Witness,True
1093,583,517900,Circumstantial Witness,True
1094,584,523745,Eye Witness,False
1095,585,520794,Eye Witness,False
1096,585,512923,Eye Witness,True
1097,585,508513,Expert Witness,True
1098,585,522903,Expert Witness,False
1099,587,506692,Eye Witness,False
1100,587,523573,Circumstantial Witness,True
1101,587,524772,Expert Witness,True
1102,588,509837,Eye Witness,False
1103,588,511969,Eye Witness,True
1104,588,511167,Expert Witness,False
1105,588,504874,Circumstantial Witness,True
1106,589,517135,Expert Witness,True
1107,589,508698,Expert Witness,False
1108,590,510603,Circumstantial Witness,False
1109,590,514354,Expert Witness,False
1110,591,520028,Circumstantial Witness,True
1111,591,507246,Expert Witness,True
1112,592,500657,Eye Witness,True
1113,593,511788,Expert Witness,True
1114,593,502224,Eye Witness,False
1115,593,515630,Eye Witness,False
1116,593,512294,Circumstantial Witness,False
1117,594,518673,Circumstantial Witness,True
1118,594,517996,Circumstantial Witness,False
1119,595,503545,Circumstantial Witness,True
1120,596,521644,Eye Witness,True
1121,597,514957,Eye Witness,False
1122,597,520412,Expert Witness,False
1123,597,515656,Eye Witness,False
1124,597,524899,Expert Witness,False
1125,598,518891,Circumstantial Witness,True
1126,600,506572,Expert Witness,True
1127,600,501656,Circumstantial Witness,True
1128,601,517436,Expert Witness,True
1129,602,509866,Circumstantial Witness,False
1130,604,522810,Circumstantial Witness,False
1131,604,517571,Eye Witness,True
1132,604,507482,Circumstantial Witness,True
1133,604,514093,Expert Witness,True
1134,605,508726,Expert Witness,False
1135,605,524200,Eye Witness,False
1136,606,515013,Circumstantial Witness,True
1137,606,502840,Circumstantial Witness,False
1138,606,512089,Expert Witness,False
1139,606,516648,Expert Witness,True
1140,607,505938,Eye Witness,True
1141,607,504001,Circumstantial Witness,True
1142,608,512686,Circumstantial Witness,True
1143,608,511365,Circumstantial Witness,True
1144,608,507623,Circumstantial Witness,False
1145,609,521695,Circumstantial Witness,True
1146,610,504803,Expert Witness,True
1147,611,505103,Circumstantial Witness,False
1148,611,520501,Eye Witness,True
1149,611,515233,Eye Witness,False
1150,612,521934,Circumstantial Witness,True
1151,612,523971,Circumstantial Witness,False
1152,615,509805,Circumstantial Witness,False
1153,615,523993,Expert Witness,True
1154,616,505463,Expert Witness,True
1155,616,508721,Expert Witness,True
1156,617,511238,Circumstantial Witness,False
1157,618,524266,Eye Witness,True
1158,618,500044,Circumstantial Witness,True
1159,618,515803,Eye Witness,True
1160,618,516315,Eye Witness,True
1161,619,508495,Expert Witness,False
1162,619,508729,Eye Witness,True
1163,619,514001,Expert Witness,True
1164,621,500153,Expert Witness,False
1165,624,505476,Eye Witness,True
1166,624,504090,Circumstantial Witness,True
1167,624,511202,Eye Witness,True
1168,624,510479,Circumstantial Witness,False
1169,625,517715,Eye Witness,False
1170,627,515175,Circumstantial Witness,False
1171,627,507288,Circumstantial Witness,True
1172,629,514087,Eye Witness,False
1173,629,523732,Expert Witness,True
1174,629,501196,Eye Witness,False
1175,630,518400,Eye Witness,True
1176,630,516714,Circumstantial Witness,False
1177,630,521933,Circumstantial Witness,True
1178,632,508526,Circumstantial Witness,True
1179,632,520996,Eye Witness,False
1180,632,520152,Eye Witness,True
1181,633,523104,Circumstantial Witness,True
1182,633,503003,Circumstantial Witness,True
1183,634,517796,Circumstantial Witness,True
1184,635,510479,Eye Witness,True
1185,636,503693,Eye Witness,False
1186,636,520378,Eye Witness,False
1187,636,506149,Circumstantial Witness,False
1188,636,524557,Eye Witness,True
1189,637,522659,Circumstantial Witness,False
1190,637,512817,Eye Witness,False
1191,638,523522,Eye Witness,False
1192,638,516450,Eye Witness,False
1193,638,522620,Eye Witness,True
1194,639,506666,Expert Witness,False
1195,640,515186,Circumstantial Witness,True
1196,640,506989,Eye Witness,False
1197,640,513359,Circumstantial Witness,False
1198,640,509314,Expert Witness,True
1199,641,521883,Eye Witness,False
1200,641,524767,Expert Witness,False
1201,642,507791,Eye Witness,False
1202,642,503630,Circumstantial Witness,False
1203,643,521659,Expert Witness,False
1204,643,508263,Eye Witness,True
1205,643,524501,Circumstantial Witness,False
