CourtCaseID,CaseID,CourtName,JudgeName,HearingCount,Judgement
503,503,Belagavi Sessions Court,Justice 216,5,Pending
504,504,Bengaluru Sessions Court,Justice 85,19,Acquitted
505,505,Kalaburagi District Court,Justice 102,11,Convicted
506,506,Mangaluru District Court,Justice 39,13,Acquitted
507,507,Belagavi Sessions Court,Justice 54,16,Acquitted
508,508,Mangaluru District Court,Justice 335,2,Acquitted
509,509,Mangaluru District Court,Justice 440,11,Pending
510,510,Mysuru District Court,Justice 160,16,Convicted
511,511,Mangaluru District Court,Justice 157,18,Convicted
512,512,Belagavi Sessions Court,Justice 129,12,Convicted
513,513,Mysuru District Court,Justice 272,8,Pending
514,514,Kalaburagi District Court,Justice 17,17,Convicted
515,515,Hubballi District Court,Justice 394,5,Acquitted
516,516,Bengaluru Sessions Court,Justice 240,7,Acquitted
517,517,Mangaluru District Court,Justice 178,13,Convicted
518,518,Mangaluru District Court,Justice 373,7,Pending
519,519,Belagavi Sessions Court,Justice 370,10,Pending
520,520,Kalaburagi District Court,Justice 377,17,Pending
521,521,Belagavi Sessions Court,Justice 300,12,Acquitted
522,522,Mangaluru District Court,Justice 216,7,Convicted
523,523,Mangaluru District Court,Justice 286,18,Convicted
524,524,Belagavi Sessions Court,Justice 267,2,Pending
525,525,Hubballi District Court,Justice 263,20,Convicted
526,526,Belagavi Sessions Court,Justice 101,3,Pending
527,527,Mysuru District Court,Justice 82,9,Pending
528,528,Mysuru District Court,Justice 420,15,Acquitted
529,529,Bengaluru Sessions Court,Justice 131,12,Convicted
530,530,Kalaburagi District Court,Justice 448,6,Acquitted
531,531,Hubballi District Court,Justice 249,11,Convicted
532,532,Belagavi Sessions Court,Justice 385,11,Pending
533,533,Mangaluru District Court,Justice 275,2,Convicted
534,534,Bengaluru Sessions Court,Justice 268,20,Acquitted
535,535,Kalaburagi District Court,Justice 265,15,Acquitted
536,536,Kalaburagi District Court,Justice 127,17,Pending
537,537,Mangaluru District Court,Justice 56,16,Convicted
538,538,Kalaburagi District Court,Justice 462,9,Acquitted
539,539,Bengaluru Sessions Court,Justice 247,5,Acquitted
540,540,Kalaburagi District Court,Justice 448,5,Convicted
541,541,Kalaburagi District Court,Justice 294,13,Acquitted
542,542,Mangaluru District Court,Justice 28,18,Pending
543,543,Mangaluru District Court,Justice 94,4,Convicted
544,544,Mysuru District Court,Justice 373,14,Pending
545,545,Belagavi Sessions Court,Justice 189,1,Acquitted
546,546,Bengaluru Sessions Court,Justice 340,20,Acquitted
547,547,Bengaluru Sessions Court,Justice 57,4,Pending
548,548,Mysuru District Court,Justice 174,17,Acquitted
549,549,Mangaluru District Court,Justice 62,2,Pending
550,550,Mangaluru District Court,Justice 493,13,Pending
551,551,Mangaluru District Court,Justice 98,11,Convicted
552,552,Kalaburagi District Court,Justice 338,20,Pending
553,553,Kalaburagi District Court,Justice 431,1,Convicted
554,554,Hubballi District Court,Justice 239,4,Convicted
555,555,Mysuru District Court,Justice 235,13,Convicted
556,556,Kalaburagi District Court,Justice 133,11,Convicted
557,557,Mangaluru District Court,Justice 183,9,Convicted
558,558,Belagavi Sessions Court,Justice 382,15,Convicted
559,559,Mysuru District Court,Justice 462,11,Acquitted
560,560,Kalaburagi District Court,Justice 261,4,Pending
561,561,Belagavi Sessions Court,Justice 290,6,Acquitted
562,562,Mangaluru District Court,Justice 313,14,Convicted
563,563,Mangaluru District Court,Justice 123,14,Convicted
564,564,Bengaluru Sessions Court,Justice 337,9,Acquitted
565,565,Kalaburagi District Court,Justice 334,19,Acquitted
566,566,Bengaluru Sessions Court,Justice 9,8,Acquitted
567,567,Bengaluru Sessions Court,Justice 450,12,Acquitted
568,568,Bengaluru Sessions Court,Justice 352,7,Acquitted
569,569,Belagavi Sessions Court,Justice 120,6,Acquitted
570,570,Mysuru District Court,Justice 64,2,Acquitted
571,571,Kalaburagi District Court,Justice 5,8,Acquitted
572,572,Kalaburagi District Court,Justice 248,15,Convicted
573,573,Mysuru District Court,Justice 265,16,Acquitted
574,574,Mangaluru District Court,Justice 329,20,Convicted
575,575,Bengaluru Sessions Court,Justice 354,2,Convicted
576,576,Mysuru District Court,Justice 11,3,Convicted
577,577,Mysuru District Court,Justice 411,5,Convicted
578,578,Mysuru District Court,Justice 480,1,Acquitted
579,579,Hubballi District Court,Justice 374,5,Convicted
580,580,Hubballi District Court,Justice 488,14,Acquitted
581,581,Kalaburagi District Court,Justice 95,20,Pending
582,582,Bengaluru Sessions Court,Justice 497,4,Acquitted
583,583,Bengaluru Sessions Court,Justice 329,4,Convicted
584,584,Mysuru District Court,Justice 85,18,Pending
585,585,Mysuru District Court,Justice 458,9,Acquitted
586,586,Belagavi Sessions Court,Justice 444,18,Pending
587,587,Belagavi Sessions Court,Justice 452,19,Acquitted
588,588,Belagavi Sessions Court,Justice 166,5,Convicted
589,589,Mangaluru District Court,Justice 277,10,Acquitted
590,590,Bengaluru Sessions Court,Justice 75,13,Acquitted
591,591,Mangaluru District Court,Justice 179,19,Acquitted
592,592,Bengaluru Sessions Court,Justice 460,14,Pending
593,593,Bengaluru Sessions Court,Justice 187,14,Pending
594,594,Kalaburagi District Court,Justice 2,3,Convicted
595,595,Mysuru District Court,Justice 25,1,Acquitted
596,596,Hubballi District Court,Justice 435,18,Convicted
597,597,Hubballi District Court,Justice 477,5,Convicted
598,598,Bengaluru Sessions Court,Justice 260,2,Convicted
599,599,Kalaburagi District Court,Justice 480,11,Acquitted
600,600,Bengaluru Sessions Court,Justice 177,5,Acquitted
601,601,Hubballi District Court,Justice 219,15,Acquitted
602,602,Hubballi District Court,Justice 116,1,Acquitted
603,603,Belagavi Sessions Court,Justice 55,7,Acquitted
604,604,Bengaluru Sessions Court,Justice 319,18,Convicted
605,605,Belagavi Sessions Court,Justice 272,10,Convicted
606,606,Hubballi District Court,Justice 208,14,Acquitted
607,607,Kalaburagi District Court,Justice 452,2,Pending
608,608,Bengaluru Sessions Court,Justice 82,7,Convicted
609,609,Bengaluru Sessions Court,Justice 228,17,Pending
610,610,Bengaluru Sessions Court,Justice 434,4,Pending
611,611,Mysuru District Court,Justice 84,4,Convicted
612,612,Bengaluru Sessions Court,Justice 323,17,Acquitted
613,613,Bengaluru Sessions Court,Justice 216,17,Pending
614,614,Kalaburagi District Court,Justice 490,14,Convicted
615,615,Belagavi Sessions Court,Justice 16,6,Pending
616,616,Kalaburagi District Court,Justice 61,7,Convicted
617,617,Mysuru District Court,Justice 256,18,Acquitted
618,618,Mangaluru District Court,Justice 27,8,Acquitted
619,619,Mangaluru District Court,Justice 497,17,Acquitted
620,620,Belagavi Sessions Court,Justice 60,3,Acquitted
621,621,Bengaluru Sessions Court,Justice 346,4,Acquitted
622,622,Hubballi District Court,Justice 412,5,Convicted
623,623,Bengaluru Sessions Court,Justice 84,20,Convicted
624,624,Bengaluru Sessions Court,Justice 339,4,Convicted
625,625,Mysuru District Court,Justice 55,3,Pending
626,626,Kalaburagi District Court,Justice 445,16,Convicted
627,627,Bengaluru Sessions Court,Justice 373,2,Convicted
628,628,Mangaluru District Court,Justice 329,15,Acquitted
629,629,Mangaluru District Court,Justice 78,11,Convicted
630,630,Belagavi Sessions Court,Justice 291,7,Convicted
631,631,Kalaburagi District Court,Justice 156,9,Pending
632,632,Mysuru District Court,Justice 343,5,Pending
633,633,Belagavi Sessions Court,Justice 75,15,Pending
634,634,Bengaluru Sessions Court,Justice 101,5,Acquitted
635,635,Kalaburagi District Court,Justice 76,14,Pending
636,636,Mangaluru District Court,Justice 182,2,Convicted
637,637,Belagavi Sessions Court,Justice 158,17,Pending
638,638,Belagavi Sessions Court,Justice 300,20,Acquitted
639,639,Bengaluru Sessions Court,Justice 310,1,Pending
640,640,Belagavi Sessions Court,Justice 420,17,Convicted
641,641,Mangaluru District Court,Justice 276,13,Pending
642,642,Belagavi Sessions Court,Justice 135,19,Acquitted
643,643,Bengaluru Sessions Court,Justice 363,17,Acquitted
644,644,Bengaluru Sessions Court,Justice 253,3,Pending
645,645,Bengaluru Sessions Court,Justice 121,4,Acquitted
646,646,Hubballi District Court,Justice 50,15,Convicted
647,647,Mangaluru District Court,Justice 72,1,Convicted
648,648,Mangaluru District Court,Justice 81,6,Acquitted
649,649,Bengaluru Sessions Court,Justice 181,8,Pending
650,650,Kalaburagi District Court,Justice 277,16,Acquitted
651,651,Bengaluru Sessions Court,Justice 97,18,Acquitted
652,652,Mysuru District Court,Justice 242,17,Pending
653,653,Hubballi District Court,Justice 304,20,Pending
654,654,Mysuru District Court,Justice 239,1,Pending
655,655,Mysuru District Court,Justice 366,4,Acquitted
656,656,Belagavi Sessions Court,Justice 439,3,Acquitted
657,657,Hubballi District Court,Justice 398,12,Acquitted
658,658,Hubballi District Court,Justice 468,19,Pending
659,659,Mangaluru District Court,Justice 492,3,Convicted
660,660,Belagavi Sessions Court,Justice 352,10,Acquitted
661,661,Kalaburagi District Court,Justice 75,16,Pending
662,662,Bengaluru Sessions Court,Justice 208,9,Acquitted
663,663,Mangaluru District Court,Justice 397,12,Convicted
664,664,Mangaluru District Court,Justice 234,13,Convicted
665,665,Mangaluru District Court,Justice 47,8,Convicted
666,666,Hubballi District Court,Justice 270,10,Pending
667,667,Kalaburagi District Court,Justice 166,20,Acquitted
668,668,Mysuru District Court,Justice 73,4,Acquitted
669,669,Hubballi District Court,Justice 333,5,Pending
670,670,Bengaluru Sessions Court,Justice 31,18,Acquitted
671,671,Belagavi Sessions Court,Justice 146,17,Pending
672,672,Bengaluru Sessions Court,Justice 280,5,Acquitted
673,673,Kalaburagi District Court,Justice 467,19,Pending
674,674,Mysuru District Court,Justice 431,20,Pending
675,675,Mangaluru District Court,Justice 128,8,Acquitted
676,676,Kalaburagi District Court,Justice 183,12,Convicted
677,677,Mangaluru District Court,Justice 215,9,Convicted
678,678,Mysuru District Court,Justice 352,9,Convicted
679,679,Hubballi District Court,Justice 320,17,Convicted
680,680,Hubballi District Court,Justice 67,12,Acquitted
681,681,Belagavi Sessions Court,Justice 339,15,Pending
682,682,Mangaluru District Court,Justice 114,18,Pending
683,683,Bengaluru Sessions Court,Justice 293,6,Pending
684,684,Mangaluru District Court,Justice 60,15,Convicted
685,685,Belagavi Sessions Court,Justice 49,9,Acquitted
686,686,Hubballi District Court,Justice 468,13,Acquitted
687,687,Mangaluru District Court,Justice 474,4,Convicted
688,688,Kalaburagi District Court,Justice 163,11,Pending
689,689,Belagavi Sessions Court,Justice 33,10,Convicted
690,690,Kalaburagi District Court,Justice 234,20,Convicted
691,691,Bengaluru Sessions Court,Justice 26,8,Acquitted
692,692,Bengaluru Sessions Court,Justice 407,19,Convicted
693,693,Bengaluru Sessions Court,Justice 396,4,Pending
694,694,Mysuru District Court,Justice 259,3,Pending
695,695,Kalaburagi District Court,Justice 468,15,Pending
696,696,Mangaluru District Court,Justice 390,5,Convicted
697,697,Kalaburagi District Court,Justice 380,20,Convicted
698,698,Bengaluru Sessions Court,Justice 500,2,Pending
699,699,Bengaluru Sessions Court,Justice 456,15,Convicted
700,700,Mangaluru District Court,Justice 72,13,Acquitted
701,701,Belagavi Sessions Court,Justice 97,3,Convicted
702,702,Hubballi District Court,Justice 298,7,Acquitted
703,703,Belagavi Sessions Court,Justice 144,4,Acquitted
704,704,Mysuru District Court,Justice 139,20,Pending
705,705,Belagavi Sessions Court,Justice 424,4,Convicted
706,706,Bengaluru Sessions Court,Justice 74,1,Acquitted
707,707,Mangaluru District Court,Justice 319,18,Acquitted
708,708,Belagavi Sessions Court,Justice 232,9,Pending
709,709,Bengaluru Sessions Court,Justice 252,4,Convicted
710,710,Mangaluru District Court,Justice 295,10,Pending
711,711,Bengaluru Sessions Court,Justice 136,4,Convicted
712,712,Kalaburagi District Court,Justice 428,4,Convicted
713,713,Bengaluru Sessions Court,Justice 238,9,Convicted
714,714,Mysuru District Court,Justice 231,10,Pending
715,715,Mangaluru District Court,Justice 148,12,Convicted
716,716,Mysuru District Court,Justice 483,10,Convicted
717,717,Belagavi Sessions Court,Justice 399,11,Pending
718,718,Bengaluru Sessions Court,Justice 30,17,Pending
719,719,Belagavi Sessions Court,Justice 73,8,Convicted
720,720,Mysuru District Court,Justice 414,19,Convicted
721,721,Belagavi Sessions Court,Justice 6,4,Pending
722,722,Bengaluru Sessions Court,Justice 438,20,Acquitted
723,723,Belagavi Sessions Court,Justice 62,13,Acquitted
724,724,Mysuru District Court,Justice 399,16,Convicted
725,725,Bengaluru Sessions Court,Justice 45,4,Pending
726,726,Hubballi District Court,Justice 174,16,Pending
727,727,Hubballi District Court,Justice 430,7,Pending
728,728,Mangaluru District Court,Justice 300,17,Acquitted
729,729,Bengaluru Sessions Court,Justice 4,14,Convicted
730,730,Mysuru District Court,Justice 43,18,Acquitted
731,731,Mangaluru District Court,Justice 287,10,Convicted
732,732,Belagavi Sessions Court,Justice 418,2,Convicted
733,733,Kalaburagi District Court,Justice 58,13,Convicted
734,734,Hubballi District Court,Justice 21,19,Acquitted
735,735,Kalaburagi District Court,Justice 10,18,Acquitted
736,736,Hubballi District Court,Justice 277,18,Pending
737,737,Bengaluru Sessions Court,Justice 151,11,Pending
738,738,Mysuru District Court,Justice 296,14,Pending
739,739,Hubballi District Court,Justice 401,14,Convicted
740,740,Belagavi Sessions Court,Justice 332,11,Acquitted
741,741,Bengaluru Sessions Court,Justice 39,9,Convicted
742,742,Mangaluru District Court,Justice 315,16,Pending
743,743,Mysuru District Court,Justice 160,1,Convicted
744,744,Belagavi Sessions Court,Justice 236,8,Pending
745,745,Belagavi Sessions Court,Justice 420,20,Pending
746,746,Bengaluru Sessions Court,Justice 453,20,Convicted
747,747,Hubballi District Court,Justice 164,4,Acquitted
748,748,Hubballi District Court,Justice 58,12,Pending
749,749,Mysuru District Court,Justice 39,7,Pending
750,750,Mysuru District Court,Justice 378,17,Acquitted
751,751,Mysuru District Court,Justice 229,18,Convicted
752,752,Mangaluru District Court,Justice 498,11,Pending
753,753,Kalaburagi District Court,Justice 442,14,Convicted
754,754,Hubballi District Court,Justice 412,15,Acquitted
755,755,Belagavi Sessions Court,Justice 191,2,Convicted
756,756,Hubballi District Court,Justice 257,16,Acquitted
757,757,Kalaburagi District Court,Justice 291,5,Pending
758,758,Hubballi District Court,Justice 195,8,Pending
759,759,Mangaluru District Court,Justice 494,8,Pending
760,760,Belagavi Sessions Court,Justice 282,4,Acquitted
761,761,Bengaluru Sessions Court,Justice 76,4,Acquitted
762,762,Hubballi District Court,Justice 159,13,Convicted
763,763,Kalaburagi District Court,Justice 108,9,Pending
764,764,Kalaburagi District Court,Justice 449,19,Pending
765,765,Mangaluru District Court,Justice 385,2,Acquitted
766,766,Hubballi District Court,Justice 491,6,Convicted
767,767,Hubballi District Court,Justice 48,12,Convicted
768,768,Bengaluru Sessions Court,Justice 451,4,Pending
769,769,Bengaluru Sessions Court,Justice 330,10,Convicted
770,770,Hubballi District Court,Justice 149,3,Acquitted
771,771,Mysuru District Court,Justice 200,13,Acquitted
772,772,Belagavi Sessions Court,Justice 127,11,Pending
773,773,Belagavi Sessions Court,Justice 42,14,Pending
774,774,Hubballi District Court,Justice 25,18,Acquitted
775,775,Belagavi Sessions Court,Justice 346,11,Pending
776,776,Belagavi Sessions Court,Justice 439,13,Acquitted
777,777,Kalaburagi District Court,Justice 467,9,Convicted
778,778,Hubballi District Court,Justice 24,12,Acquitted
779,779,Bengaluru Sessions Court,Justice 398,20,Pending
780,780,Belagavi Sessions Court,Justice 230,6,Convicted
781,781,Belagavi Sessions Court,Justice 183,19,Convicted
782,782,Kalaburagi District Court,Justice 282,2,Convicted
783,783,Belagavi Sessions Court,Justice 222,16,Pending
784,784,Hubballi District Court,Justice 115,16,Pending
785,785,Kalaburagi District Court,Justice 132,19,Pending
786,786,Mangaluru District Court,Justice 272,15,Pending
787,787,Bengaluru Sessions Court,Justice 374,2,Convicted
788,788,Kalaburagi District Court,Justice 302,3,Convicted
789,789,Mysuru District Court,Justice 199,9,Pending
790,790,Bengaluru Sessions Court,Justice 104,10,Convicted
791,791,Belagavi Sessions Court,Justice 150,14,Convicted
792,792,Mysuru District Court,Justice 233,13,Pending
793,793,Mangaluru District Court,Justice 103,10,Pending
794,794,Kalaburagi District Court,Justice 301,3,Pending
795,795,Belagavi Sessions Court,Justice 375,5,Convicted
796,796,Belagavi Sessions Court,Justice 384,5,Pending
797,797,Mangaluru District Court,Justice 28,18,Convicted
798,798,Bengaluru Sessions Court,Justice 471,19,Pending
799,799,Kalaburagi District Court,Justice 163,2,Convicted
800,800,Mysuru District Court,Justice 318,20,Pending
801,801,Kalaburagi District Court,Justice 153,7,Convicted
802,802,Mysuru District Court,Justice 421,3,Pending
803,803,Mysuru District Court,Justice 493,19,Pending
804,804,Belagavi Sessions Court,Justice 447,10,Pending
805,805,Kalaburagi District Court,Justice 458,1,Acquitted
806,806,Kalaburagi District Court,Justice 164,15,Pending
