RecordID,CaseID,PersonID,VictimType
1196,594,507689,Primary
1197,595,513492,Secondary
1198,595,502746,Secondary
1199,596,512479,Secondary
1200,596,521718,Secondary
1201,597,510939,Primary
1202,597,505244,Primary
1203,597,505116,Primary
1204,598,517827,Secondary
1205,598,518911,Secondary
1206,598,506267,Secondary
1207,599,504544,Secondary
1208,600,506882,Primary
1209,601,516982,Primary
1210,601,505630,Primary
1211,601,514638,Primary
1212,602,514440,Primary
1213,603,507566,Primary
1214,604,508715,Primary
1215,605,514754,Secondary
1216,605,524790,Primary
1217,606,514701,Primary
1218,606,505207,Primary
1219,606,504553,Secondary
1220,607,510470,Primary
1221,607,507483,Secondary
1222,608,518923,Primary
1223,609,515077,Primary
1224,609,506996,Primary
1225,610,511087,Secondary
1226,610,507278,Primary
1227,610,522085,Primary
1228,611,502357,Secondary
1229,611,509836,Secondary
1230,611,516335,Secondary
1231,612,522129,Primary
1232,612,512885,Primary
1233,613,516075,Secondary
1234,613,506136,Secondary
1235,614,523849,Primary
1236,615,505502,Secondary
1237,615,520302,Secondary
1238,615,504475,Primary
1239,616,500440,Secondary
1240,616,510522,Primary
1241,617,504452,Secondary
1242,618,511845,Primary
1243,618,521912,Primary
1244,618,506447,Secondary
1245,619,523503,Primary
1246,619,518429,Secondary
1247,619,523398,Secondary
1248,620,500847,Primary
1249,621,501408,Secondary
1250,621,524763,Primary
1251,622,511868,Secondary
1252,623,501378,Primary
1253,623,507553,Secondary
1254,624,505919,Secondary
1255,624,515947,Primary
1256,625,507238,Secondary
1257,625,506656,Primary
1258,626,515256,Primary
1259,626,518128,Secondary
1260,626,500732,Secondary
1261,627,517479,Secondary
1262,628,515014,Secondary
1263,628,501817,Primary
1264,628,502769,Secondary
1265,629,506863,Secondary
1266,629,514289,Secondary
1267,629,508903,Primary
1268,630,514743,Secondary
1269,630,519273,Primary
1270,630,523656,Secondary
1271,631,505237,Primary
1272,631,515113,Primary
1273,631,519230,Secondary
1274,632,508677,Primary
1275,633,524229,Secondary
1276,634,504194,Secondary
1277,634,512778,Secondary
1278,634,502539,Primary
1279,635,514898,Secondary
1280,635,512848,Primary
1281,636,521909,Primary
1282,636,502586,Primary
1283,636,513929,Primary
1284,637,524300,Primary
1285,637,514882,Secondary
1286,637,509247,Primary
1287,638,508514,Primary
1288,638,502889,Secondary
1289,639,501521,Primary
1290,639,515995,Primary
1291,639,502193,Primary
1292,640,520062,Secondary
1293,641,509121,Secondary
1294,641,520039,Secondary
1295,641,515511,Secondary
1296,642,518813,Primary
1297,643,516237,Secondary
1298,643,510342,Primary
1299,643,507415,Primary
1300,644,504996,Primary
1301,645,522050,Secondary
1302,645,500530,Secondary
1303,646,505472,Primary
1304,646,519898,Primary
1305,647,509077,Primary
1306,648,500729,Secondary
1307,648,509629,Primary
1308,649,512914,Primary
1309,649,520581,Secondary
1310,649,508573,Primary
1311,650,522732,Primary
1312,651,510629,Secondary
1313,652,513109,Primary
1314,653,518296,Secondary
1315,654,503474,Primary
1316,654,521205,Secondary
1317,655,523428,Secondary
1318,656,510536,Primary
1319,656,515692,Primary
1320,656,501736,Secondary
1321,657,505465,Primary
1322,658,500445,Secondary
1323,658,515895,Secondary
1324,659,522745,Primary
1325,660,511894,Primary
1326,661,519571,Secondary
1327,661,511467,Secondary
1328,662,515093,Primary
1329,663,505418,Primary
1330,663,514700,Primary
1331,663,505990,Primary
1332,664,517995,Secondary
1333,665,500584,Secondary
1334,665,516394,Secondary
1335,666,506371,Secondary
1336,666,508348,Primary
1337,667,510316,Secondary
1338,667,512619,Secondary
1339,668,519900,Primary
1340,668,524017,Primary
1341,668,518597,Primary
1342,669,519555,Primary
1343,669,521158,Secondary
1344,670,508805,Primary
1345,670,508189,Secondary
1346,670,503647,Primary
1347,671,506585,Primary
1348,671,522411,Secondary
1349,671,500900,Secondary
1350,672,509974,Secondary
1351,673,522807,Primary
1352,673,521380,Secondary
1353,673,518218,Primary
1354,674,516861,Primary
1355,674,501922,Primary
1356,675,518402,Primary
1357,676,518232,Secondary
1358,676,510497,Secondary
1359,677,524885,Primary
1360,677,512805,Secondary
1361,677,518935,Primary
1362,678,501512,Primary
1363,678,512679,Primary
1364,679,518332,Secondary
1365,679,515802,Primary
1366,679,512982,Primary
1367,680,512210,Secondary
1368,681,504031,Primary
1369,681,507554,Secondary
1370,681,514277,Secondary
1371,682,507173,Secondary
1372,683,505879,Primary
1373,684,519442,Secondary
1374,685,520950,Secondary
1375,686,511538,Secondary
1376,686,502694,Secondary
1377,687,509902,Secondary
1378,688,515332,Primary
1379,688,518509,Primary
1380,688,522211,Secondary
1381,689,504733,Primary
1382,689,500218,Secondary
1383,690,513663,Secondary
1384,690,514774,Primary
1385,690,509130,Secondary
1386,691,514953,Primary
1387,691,521148,Primary
1388,692,503944,Secondary
1389,692,514572,Primary
1390,692,519872,Secondary
1391,693,513161,Secondary
1392,693,519039,Secondary
1393,694,523339,Primary
1394,694,517901,Primary
1395,695,524498,Primary
1396,695,505489,Secondary
1397,695,509142,Primary
1398,696,509690,Primary
1399,697,502294,Primary
1400,698,516286,Primary
1401,698,519430,Primary
1402,699,514801,Secondary
1403,699,520183,Secondary
1404,699,518045,Primary
1405,700,514807,Primary
1406,700,518388,Primary
1407,701,514884,Secondary
1408,701,515702,Secondary
1409,701,515403,Primary
1410,702,511619,Primary
1411,702,505177,Primary
1412,703,507081,Secondary
1413,703,502761,Secondary
1414,704,501150,Primary
1415,704,524256,Primary
1416,704,507037,Secondary
1417,705,517532,Primary
1418,705,518425,Secondary
1419,706,506566,Secondary
1420,706,519092,Primary
1421,707,518104,Primary
1422,707,511576,Secondary
1423,707,513282,Secondary
1424,708,524132,Primary
1425,709,510412,Primary
1426,709,524542,Secondary
1427,709,509034,Secondary
1428,710,510076,Secondary
1429,711,517392,Secondary
1430,711,513280,Primary
1431,712,508875,Secondary
1432,712,521955,Secondary
1433,712,509855,Secondary
1434,713,518997,Primary
1435,714,509569,Secondary
1436,714,511800,Primary
1437,714,507662,Primary
1438,715,512328,Primary
1439,715,512410,Secondary
1440,715,507715,Primary
1441,716,511106,Secondary
1442,716,515222,Primary
1443,716,520059,Secondary
1444,717,515006,Primary
1445,717,507860,Primary
1446,718,517450,Primary
1447,718,512146,Primary
1448,718,512860,Secondary
1449,719,524967,Primary
1450,719,520814,Primary
1451,719,520221,Secondary
1452,720,511810,Primary
1453,720,511853,Primary
1454,720,513890,Secondary
1455,721,500997,Secondary
1456,722,519768,Primary
1457,722,500690,Secondary
1458,723,510670,Secondary
1459,723,513746,Secondary
1460,724,513189,Primary
1461,724,514799,Primary
1462,724,515572,Primary
1463,725,521768,Primary
1464,725,507477,Secondary
1465,726,518857,Secondary
1466,726,503135,Primary
1467,727,513130,Primary
1468,727,518533,Secondary
1469,727,508885,Secondary
1470,728,519945,Secondary
1471,728,515697,Primary
1472,729,522194,Primary
1473,730,502187,Primary
1474,730,500314,Secondary
1475,731,512438,Secondary
1476,731,512431,Secondary
1477,732,520585,Secondary
1478,732,505759,Secondary
1479,732,522205,Primary
1480,733,506236,Primary
1481,733,504531,Primary
1482,734,501527,Secondary
1483,734,509658,Primary
1484,734,516860,Secondary
1485,735,522349,Primary
1486,735,512287,Secondary
1487,735,500941,Secondary
1488,736,523654,Secondary
1489,737,510078,Primary
1490,738,503237,Secondary
1491,738,522933,Primary
1492,739,502592,Secondary
1493,740,506733,Secondary
1494,740,503631,Secondary
1495,740,514500,Secondary
1496,741,501261,Primary
1497,741,508063,Secondary
1498,742,518594,Secondary
1499,742,506994,Secondary
1500,742,505787,Secondary
1501,743,515199,Secondary
1502,743,502363,Secondary
1503,744,518708,Secondary
1504,744,522253,Secondary
1505,745,510181,Secondary
1506,745,516429,Primary
1507,745,522780,Secondary
1508,746,522176,Secondary
1509,747,518718,Secondary
1510,747,511707,Primary
1511,748,509012,Primary
1512,749,522613,Secondary
1513,750,508843,Secondary
1514,751,504756,Secondary
1515,752,504081,Secondary
1516,752,522118,Secondary
1517,752,522855,Secondary
1518,753,508898,Secondary
1519,754,501472,Primary
1520,754,511897,Primary
1521,754,507366,Primary
1522,755,517438,Primary
1523,755,515495,Primary
1524,756,503512,Secondary
1525,756,506851,Secondary
1526,756,514195,Secondary
1527,757,504139,Secondary
1528,757,522688,Secondary
1529,758,511856,Primary
1530,759,518735,Primary
1531,760,517809,Primary
1532,760,505349,Secondary
1533,761,522008,Primary
1534,762,500148,Primary
1535,763,500447,Secondary
1536,763,508977,Primary
1537,763,524695,Primary
1538,764,510544,Primary
1539,764,515294,Primary
1540,764,521470,Primary
1541,765,505405,Primary
1542,765,510921,Secondary
1543,765,504964,Primary
1544,766,516514,Secondary
1545,766,517751,Secondary
1546,767,522967,Secondary
1547,768,501602,Secondary
1548,769,523130,Primary
1549,769,516401,Primary
1550,770,516287,Primary
1551,770,523449,Secondary
1552,770,517015,Primary
1553,771,521751,Secondary
1554,771,501624,Secondary
1555,772,519719,Secondary
1556,772,511795,Secondary
1557,772,506774,Secondary
1558,773,516364,Primary
1559,774,522926,Secondary
1560,774,522673,Secondary
1561,775,523363,Secondary
1562,775,505346,Primary
1563,775,501594,Primary
1564,776,501180,Secondary
1565,776,516253,Primary
1566,776,510711,Primary
1567,777,510452,Primary
1568,777,520101,Primary
1569,778,514439,Primary
1570,778,511057,Primary
1571,779,514139,Primary
1572,779,518013,Secondary
1573,779,502318,Primary
1574,780,507276,Secondary
1575,780,517044,Secondary
1576,781,519650,Secondary
1577,781,504390,Primary
1578,782,512312,Primary
1579,782,510736,Secondary
1580,782,511762,Primary
1581,783,520986,Primary
1582,783,504866,Secondary
1583,783,517708,Primary
1584,784,504662,Primary
1585,784,509447,Secondary
1586,785,512043,Primary
1587,786,512809,Primary
1588,786,523862,Primary
1589,786,504670,Primary
1590,787,512671,Primary
1591,788,504526,Primary
1592,788,524627,Primary
1593,788,502009,Secondary
1594,789,522536,Secondary
1595,789,522008,Primary
1596,789,508563,Primary
1597,790,518100,Primary
1598,790,503948,Secondary
1599,790,501126,Secondary
1600,791,504317,Secondary
1601,792,509635,Primary
1602,792,504779,Secondary
1603,793,502564,Primary
1604,794,504201,Secondary
1605,795,513185,Primary
1606,795,508134,Primary
1607,796,523983,Primary
1608,796,506393,Primary
1609,796,523539,Secondary
1610,797,508259,Secondary
1611,797,500938,Primary
1612,798,509955,Primary
1613,798,517119,Secondary
1614,798,518418,Primary
1615,799,508170,Primary
1616,800,524160,Primary
1617,801,524304,Secondary
1618,802,522630,Secondary
1619,802,507613,Secondary
1620,803,515418,Secondary
1621,804,511997,Secondary
1622,805,516794,Primary
1623,805,503444,Primary
1624,805,515876,Primary
1625,806,509631,Secondary
1626,806,523197,Primary
1627,807,524111,Primary
1628,807,517576,Secondary
1629,807,510824,Secondary
1630,808,512657,Secondary
1631,809,504989,Secondary
1632,809,522199,Secondary
1633,810,511700,Secondary
1634,811,521050,Secondary
1635,811,500050,Secondary
1636,811,506341,Primary
1637,812,513990,Primary
1638,812,524293,Secondary
1639,812,515801,Primary
1640,813,501025,Secondary
1641,813,510805,Primary
1642,813,513116,Secondary
1643,814,522076,Primary
1644,815,506526,Secondary
1645,816,514553,Primary
1646,816,520549,Primary
1647,816,521905,Secondary
1648,817,505320,Primary
1649,818,508770,Primary
1650,818,515080,Primary
1651,818,519704,Secondary
1652,819,510771,Secondary
1653,819,511893,Secondary
1654,820,521251,Primary
1655,820,511489,Secondary
1656,821,520998,Secondary
1657,821,503672,Primary
1658,822,511136,Secondary
1659,823,507950,Secondary
1660,824,512715,Secondary
1661,825,511733,Secondary
1662,825,512947,Secondary
1663,826,502008,Secondary
1664,826,500544,Secondary
1665,827,522988,Secondary
1666,827,504562,Secondary
1667,828,524277,Secondary
1668,829,506323,Primary
1669,830,500820,Secondary
1670,831,518138,Secondary
1671,832,502136,Primary
1672,833,517210,Primary
1673,833,501555,Primary
1674,834,512073,Secondary
1675,835,511177,Secondary
1676,835,501116,Secondary
1677,835,503012,Secondary
1678,836,521292,Secondary
1679,836,524262,Secondary
1680,837,511088,Primary
1681,837,517309,Secondary
1682,837,510059,Secondary
1683,838,504768,Secondary
1684,838,521620,Secondary
1685,838,503479,Secondary
1686,839,518371,Primary
1687,839,518532,Primary
1688,840,515091,Primary
1689,841,513106,Primary
1690,841,518805,Primary
1691,841,523775,Primary
1692,842,515169,Secondary
1693,842,503501,Secondary
1694,842,507695,Secondary
1695,843,507133,Secondary
1696,844,502465,Secondary
1697,845,503353,Secondary
1698,845,508527,Secondary
1699,846,518980,Secondary
1700,846,504331,Primary
1701,846,508065,Secondary
1702,847,510354,Primary
1703,847,524195,Secondary
1704,847,514344,Secondary
1705,848,502426,Primary
1706,848,510302,Secondary
1707,849,522893,Primary
1708,849,521925,Primary
1709,849,516146,Primary
1710,850,524329,Secondary
1711,850,521946,Secondary
1712,851,501186,Secondary
1713,851,506197,Secondary
1714,852,521478,Primary
1715,853,511161,Primary
1716,854,508791,Secondary
1717,854,521905,Primary
1718,855,507081,Secondary
1719,855,521765,Primary
1720,856,512679,Primary
1721,857,503185,Secondary
1722,858,521180,Primary
1723,858,503663,Secondary
1724,859,516151,Primary
1725,859,502298,Secondary
1726,860,513364,Primary
1727,860,500468,Primary
1728,861,510013,Primary
1729,861,522415,Secondary
1730,862,516284,Secondary
1731,862,504692,Secondary
1732,862,520583,Primary
1733,863,502622,Secondary
1734,863,502280,Secondary
1735,863,506831,Primary
1736,864,517539,Primary
1737,864,504759,Secondary
1738,865,516312,Secondary
1739,865,503953,Primary
1740,865,507205,Secondary
1741,866,506630,Primary
1742,866,509473,Secondary
1743,867,522670,Secondary
1744,868,507201,Primary
1745,868,505306,Secondary
1746,868,503341,Primary
1747,869,522041,Primary
1748,870,511833,Secondary
1749,871,502247,Secondary
1750,871,501496,Secondary
1751,871,508432,Primary
1752,872,512487,Secondary
1753,872,519009,Secondary
1754,872,520744,Primary
1755,873,507230,Secondary
1756,873,515737,Primary
1757,873,519789,Primary
1758,874,502828,Primary
1759,875,515528,Primary
1760,875,516624,Secondary
1761,875,524305,Secondary
1762,876,505258,Secondary
1763,876,513106,Secondary
1764,877,522631,Primary
1765,878,510099,Primary
1766,879,506952,Primary
1767,880,512836,Secondary
1768,881,523718,Primary
1769,881,504711,Primary
1770,881,501077,Primary
1771,882,515297,Secondary
1772,882,511973,Primary
1773,883,502894,Primary
1774,883,520129,Primary
1775,884,510482,Secondary
1776,884,511756,Secondary
1777,884,519901,Secondary
1778,885,515453,Secondary
1779,885,515692,Primary
1780,886,501140,Primary
1781,886,521283,Secondary
1782,887,524805,Primary
1783,887,503135,Secondary
1784,887,517739,Secondary
1785,888,518749,Secondary
1786,888,506051,Secondary
1787,889,524090,Secondary
1788,889,511122,Secondary
1789,890,517922,Primary
1790,891,513080,Primary
1791,891,501838,Primary
1792,891,513229,Primary
1793,892,519351,Secondary
1794,892,500409,Secondary
1795,893,502936,Primary
1796,893,515959,Primary
1797,894,521215,Primary
1798,894,519881,Secondary
1799,895,508614,Primary
1800,895,515643,Primary
1801,896,514211,Primary
1802,896,518951,Primary
1803,896,510649,Secondary
1804,897,516828,Secondary
1805,898,505709,Secondary
1806,899,518340,Primary
1807,899,521627,Primary
1808,899,504267,Primary
1809,900,524125,Secondary
1810,901,518424,Primary
1811,902,516474,Primary
1812,903,515645,Primary
1813,903,507417,Secondary
1814,904,502632,Primary
1815,904,503801,Secondary
1816,905,501975,Primary
1817,905,523423,Primary
1818,905,506763,Secondary
1819,906,523700,Secondary
1820,906,503131,Primary
1821,907,522982,Secondary
1822,908,524150,Primary
1823,908,508261,Secondary
1824,908,522181,Secondary
1825,909,513486,Primary
1826,909,510771,Primary
1827,910,518185,Secondary
1828,911,505536,Secondary
1829,912,520945,Primary
1830,912,501447,Secondary
1831,913,509066,Primary
1832,913,504199,Primary
1833,914,515602,Primary
1834,914,512862,Primary
1835,915,513228,Secondary
1836,916,504889,Secondary
1837,916,505704,Secondary
1838,917,523520,Secondary
1839,917,504166,Secondary
1840,918,504465,Primary
1841,918,501901,Secondary
1842,918,509472,Primary
1843,919,502611,Secondary
1844,919,501542,Secondary
1845,919,506322,Secondary
1846,920,512311,Primary
1847,920,510306,Primary
1848,921,511046,Secondary
1849,921,523490,Secondary
1850,922,503586,Secondary
